resultat image
carriage-06.pgm 1.181
carriage-07.pgm 1.22214
carriage-08.pgm 1.30768
carriage-09.pgm 1.29086
carriage-10.pgm 1.27921
carriage-11.pgm 1.25135
carriage-12.pgm 1.31244
carriage-13.pgm 1.27072
carriage-14.pgm 1.31244
carriage-20.pgm 1.27535
cattle-10.pgm 0.950022
cattle-11.pgm 0.951925
cattle-12.pgm 0.989887
cattle-13.pgm 0.993733
cattle-14.pgm 0.958494
cattle-1.pgm 0.939592
cattle-20.pgm 0.938849
cattle-2.pgm 0.955701
cattle-3.pgm 0.958575
cattle-4.pgm 1.02008
cattle-5.pgm 1.02199
cattle-6.pgm 0.983366
cattle-7.pgm 0.98398
cattle-8.pgm 0.998615
cattle-9.pgm 1.00304
cellular_phone-10.pgm 1.09014
cellular_phone-11.pgm 1.10958
cellular_phone-12.pgm 1.08654
cellular_phone-13.pgm 1.07684
cellular_phone-14.pgm 1.0613
cellular_phone-1.pgm 1.07344
cellular_phone-20.pgm 1.08473
cellular_phone-2.pgm 1.08307
cellular_phone-3.pgm 1.20572
cellular_phone-4.pgm 1.1255
cellular_phone-5.pgm 1.14213
cellular_phone-6.pgm 1.0435
cellular_phone-7.pgm 1.05196
cellular_phone-8.pgm 1.15053
cellular_phone-9.pgm 1.11192
chicken-10.pgm 0.991266
chicken-11.pgm 0.99779
chicken-12.pgm 1.03696
chicken-13.pgm 0.816214
chicken-14.pgm 0.805546
chicken-1.pgm 1.03834
chicken-20.pgm 1.03961
chicken-2.pgm 0.80444
chicken-3.pgm 0.803349
chicken-4.pgm 0.959417
chicken-5.pgm 0.957477
chicken-6.pgm 0.854362
chicken-7.pgm 0.847112
chicken-8.pgm 0.968388
chicken-9.pgm 0.976444
children-10.pgm 1.07488
children-11.pgm 1.07496
children-12.pgm 1.07908
children-13.pgm 1.07606
children-14.pgm 1.07774
children-1.pgm 1.08287
children-20.pgm 1.08997
children-2.pgm 1.07696
children-3.pgm 1.07571
children-4.pgm 1.07967
children-5.pgm 1.07775
children-6.pgm 1.07692
children-7.pgm 1.07826
children-8.pgm 1.07454
children-9.pgm 1.07427
chopper-01.pgm 1.19477
chopper-02.pgm 0.97709
chopper-03.pgm 1.02633
chopper-04.pgm 1.02434
chopper-05.pgm 0.999089
chopper-06.pgm 1.05643
chopper-07.pgm 1.05831
chopper-08.pgm 1.05185
chopper-09.pgm 1.06062
chopper-10.pgm 1.15668
chopper-11.pgm 1.12392
chopper-12.pgm 1.12043
chopper-13.pgm 1.18868
chopper-14.pgm 1.25134
chopper-20.pgm 1.2557
classic-10.pgm 0.942367
classic-11.pgm 0.936677
classic-12.pgm 0.988847
classic-13.pgm 1.02039
classic-14.pgm 1.00691
classic-1.pgm 1.01649
classic-20.pgm 1.01326
classic-2.pgm 1.03603
classic-3.pgm 1.04128
classic-4.pgm 0.962176
classic-5.pgm 0.964475
classic-6.pgm 0.985459
classic-7.pgm 0.991588
classic-8.pgm 1.06392
classic-9.pgm 1.06642
Comma-10.pgm 0.892885
Comma-11.pgm 1.08897
Comma-12.pgm 1.06466
Comma-13.pgm 1.13589
Comma-14.pgm 1.03997
Comma-1.pgm 1.07714
Comma-20.pgm 1.08297
Comma-2.pgm 1.11465
Comma-3.pgm 1.17904
Comma-4.pgm 1.06185
Comma-5.pgm 1.08627
Comma-6.pgm 1.15062
Comma-7.pgm 1.19375
Comma-8.pgm 1.15951
Comma-9.pgm 1.06931
crown-10.pgm 0.972375
crown-11.pgm 0.887534
crown-12.pgm 0.984356
crown-13.pgm 1.00124
crown-14.pgm 0.977819
crown-1.pgm 0.835227
crown-20.pgm 0.912146
crown-2.pgm 0.910462
crown-3.pgm 0.913295
crown-4.pgm 0.883799
crown-5.pgm 0.956163
crown-6.pgm 0.972006
crown-7.pgm 1.00722
crown-8.pgm 0.911002
crown-9.pgm 0.875844
cup-10.pgm 0.822407
cup-11.pgm 0.783798
cup-12.pgm 0.772408
cup-13.pgm 0.753598
cup-14.pgm 0.708935
cup-1.pgm 0.750141
cup-20.pgm 0.726224
cup-2.pgm 0.706952
cup-3.pgm 0.723247
cup-4.pgm 0.859271
cup-5.pgm 0.779318
cup-6.pgm 0.695926
cup-7.pgm 0.700168
cup-8.pgm 0.738736
cup-9.pgm 0.69561
deer-10.pgm 1.17422
deer-11.pgm 1.17202
deer-12.pgm 1.17914
deer-13.pgm 1.17777
deer-14.pgm 1.25515
deer-1.pgm 1.09064
deer-20.pgm 1.11992
deer-2.pgm 1.09769
deer-3.pgm 1.09957
deer-4.pgm 1.09016
deer-5.pgm 1.11095
deer-6.pgm 1.10248
deer-7.pgm 1.1053
deer-8.pgm 1.1483
deer-9.pgm 1.14634
device0-10.pgm 0.891702
device0-11.pgm 0.844436
device0-12.pgm 0.847969
device0-13.pgm 0.89849
device0-14.pgm 0.739861
device0-1.pgm 0.818
device0-20.pgm 0.756016
device0-2.pgm 0.857394
device0-3.pgm 0.818064
device0-4.pgm 0.828831
device0-5.pgm 0.75635
device0-6.pgm 0.743584
device0-7.pgm 0.855234
device0-8.pgm 0.74694
device0-9.pgm 0.728588
device1-10.pgm 0.735589
device1-11.pgm 0.716788
device1-12.pgm 0.769967
device1-13.pgm 0.944843
device1-14.pgm 0.789209
device1-1.pgm 0.945696
device1-20.pgm 0.795918
device1-2.pgm 0.6644
device1-3.pgm 0.686299
device1-4.pgm 0.736457
device1-5.pgm 0.856143
device1-6.pgm 0.700484
device1-7.pgm 0.738595
device1-8.pgm 0.792892
device1-9.pgm 0.722662
device2-10.pgm 0.883174
device2-11.pgm 0.731758
device2-12.pgm 0.649989
device2-13.pgm 0.873197
device2-14.pgm 0.690173
device2-1.pgm 0.650014
device2-20.pgm 0.874144
device2-2.pgm 0.737781
device2-3.pgm 0.703159
device2-4.pgm 1.15314
device2-5.pgm 0.783469
device2-6.pgm 0.779728
device2-7.pgm 0.732002
device2-8.pgm 0.753967
device2-9.pgm 0.661069
device3-10.pgm 0.658213
device3-11.pgm 0.708783
device3-12.pgm 0.788574
device3-13.pgm 0.763934
device3-14.pgm 0.722055
device3-1.pgm 0.640897
device3-20.pgm 0.708783
device3-2.pgm 0.709882
device3-3.pgm 0.641818
device3-4.pgm 0.788574
device3-5.pgm 0.763572
device3-6.pgm 0.626033
device3-7.pgm 0.675386
device3-8.pgm 0.80145
device3-9.pgm 0.841292
device4-10.pgm 0.926646
device4-11.pgm 1.30716
device4-12.pgm 1.33285
device4-13.pgm 1.08412
device4-14.pgm 0.938577
device4-1.pgm 0.783141
device4-20.pgm 0.88067
device4-2.pgm 1.07813
device4-3.pgm 0.802929
device4-4.pgm 0.897576
device4-5.pgm 0.984864
device4-6.pgm 1.15242
device4-7.pgm 0.98684
device4-8.pgm 1.10439
device4-9.pgm 0.957258
device5-10.pgm 0.849595
device5-11.pgm 0.738359
device5-12.pgm 0.829194
device5-13.pgm 0.964356
device5-14.pgm 0.809811
device5-1.pgm 0.918398
device5-20.pgm 0.780482
device5-2.pgm 0.811035
device5-3.pgm 0.963469
device5-4.pgm 0.828764
device5-5.pgm 0.918894
device5-6.pgm 0.784725
device5-7.pgm 0.831836
device5-8.pgm 0.929475
device5-9.pgm 0.786956
device6-10.pgm 0.754794
device6-11.pgm 0.732921
device6-12.pgm 0.698236
device6-13.pgm 0.722382
device6-14.pgm 1.05139
device6-1.pgm 0.697808
device6-20.pgm 0.654549
device6-2.pgm 1.0429
device6-3.pgm 0.722939
device6-4.pgm 0.69644
device6-5.pgm 0.69751
device6-6.pgm 0.653723
device6-7.pgm 1.06148
device6-8.pgm 0.807022
device6-9.pgm 0.776299
device7-10.pgm 0.813524
device7-11.pgm 0.811603
device7-12.pgm 0.751264
device7-13.pgm 0.763141
device7-14.pgm 1.01049
device7-1.pgm 0.896786
device7-20.pgm 0.925706
device7-2.pgm 0.790124
device7-3.pgm 0.810117
device7-4.pgm 0.809665
device7-5.pgm 0.740809
device7-6.pgm 0.759896
device7-7.pgm 0.996322
device7-8.pgm 1.00431
device7-9.pgm 0.801296
device8-10.pgm 1.19858
device8-11.pgm 1.15853
device8-12.pgm 1.06534
device8-13.pgm 0.951976
device8-14.pgm 0.922787
device8-1.pgm 0.87331
device8-20.pgm 0.896611
device8-2.pgm 0.909369
device8-3.pgm 0.887765
device8-4.pgm 1.0566
device8-5.pgm 0.965923
device8-6.pgm 0.936279
device8-7.pgm 1.09777
device8-8.pgm 1.08185
device8-9.pgm 1.2598
device9-10.pgm 0.589092
device9-11.pgm 0.593375
device9-12.pgm 0.578779
device9-13.pgm 0.584213
device9-14.pgm 0.595126
device9-1.pgm 0.576004
device9-20.pgm 0.572146
device9-2.pgm 0.619341
device9-3.pgm 0.583116
device9-4.pgm 0.583517
device9-5.pgm 0.594355
device9-6.pgm 0.599618
device9-7.pgm 0.590116
device9-8.pgm 0.6005
device9-9.pgm 0.593019
dog-10.pgm 1.14838
dog-11.pgm 1.20579
dog-12.pgm 1.03378
dog-13.pgm 1.02522
dog-14.pgm 1.25252
dog-1.pgm 1.02856
dog-20.pgm 1.06631
dog-2.pgm 1.11069
dog-3.pgm 1.39722
dog-4.pgm 1.07532
dog-5.pgm 1.20026
dog-6.pgm 1.47505
dog-7.pgm 1.43364
dog-8.pgm 1.01236
dog-9.pgm 1.03389
elephant-10.pgm 0.778033
elephant-11.pgm 0.83499
elephant-12.pgm 0.998869
elephant-13.pgm 0.830101
elephant-14.pgm 0.882596
elephant-1.pgm 0.825022
elephant-20.pgm 0.795144
elephant-2.pgm 0.886605
elephant-3.pgm 0.850537
elephant-4.pgm 1.01665
elephant-5.pgm 0.877151
elephant-6.pgm 0.883599
elephant-7.pgm 0.893289
elephant-8.pgm 0.839568
elephant-9.pgm 0.929567
face-10.pgm 0.800444
face-11.pgm 0.798531
face-12.pgm 0.801483
face-13.pgm 0.812012
face-14.pgm 0.810251
face-1.pgm 0.797104
face-20.pgm 0.803356
face-2.pgm 0.805546
face-3.pgm 0.803501
face-4.pgm 0.801836
face-5.pgm 0.802918
face-6.pgm 0.798067
face-7.pgm 0.796304
face-8.pgm 0.790265
face-9.pgm 0.801266
fish-10.pgm 1.26855
fish-11.pgm 1.23927
fish-12.pgm 1.16934
fish-13.pgm 1.17919
fish-14.pgm 1.09219
fish-1.pgm 1.06645
fish-20.pgm 1.17398
fish-2.pgm 1.15892
fish-3.pgm 1.08128
fish-4.pgm 1.1575
fish-5.pgm 1.23255
fish-6.pgm 2.59742
fish-7.pgm 1.1596
fish-8.pgm 1.15146
fish-9.pgm 1.17381
flatfish-10.pgm 0.947301
flatfish-11.pgm 0.86806
flatfish-12.pgm 0.892422
flatfish-13.pgm 1.04981
flatfish-14.pgm 0.886815
flatfish-1.pgm 0.888464
flatfish-20.pgm 0.971473
flatfish-2.pgm 1.07603
flatfish-3.pgm 0.916454
flatfish-4.pgm 1.07842
flatfish-5.pgm 1.0136
flatfish-6.pgm 1.05655
flatfish-7.pgm 0.967609
flatfish-8.pgm 0.952024
flatfish-9.pgm 0.904404
fly-10.pgm 0.932927
fly-11.pgm 0.937899
fly-12.pgm 1.05428
fly-13.pgm 0.978687
fly-14.pgm 0.981184
fly-1.pgm 1.08336
fly-20.pgm 1.09007
fly-2.pgm 1.05971
fly-3.pgm 1.0606
fly-4.pgm 0.921825
fly-5.pgm 0.925725
fly-6.pgm 1.11176
fly-7.pgm 1.10509
fly-8.pgm 0.996577
fly-9.pgm 1.00435
fork-10.pgm 1.87282
fork-11.pgm 1.28867
fork-12.pgm 1.48227
fork-13.pgm 1.34226
fork-14.pgm 1.80221
fork-1.pgm 1.69563
fork-20.pgm 1.98688
fork-2.pgm 1.89699
fork-3.pgm 1.6706
fork-4.pgm 1.58709
fork-5.pgm 2.23891
fork-6.pgm 1.41909
fork-7.pgm 1.20433
fork-8.pgm 1.65778
fork-9.pgm 1.8936
fountain-01.pgm 0.895875
fountain-02.pgm 0.832745
fountain-03.pgm 0.909847
fountain-04.pgm 0.879868
fountain-05.pgm 0.887542
fountain-06.pgm 0.883513
fountain-07.pgm 0.888544
fountain-08.pgm 0.901781
fountain-09.pgm 0.884399
fountain-10.pgm 0.858689
fountain-11.pgm 0.843656
fountain-12.pgm 0.902645
fountain-13.pgm 0.891548
fountain-14.pgm 0.890114
fountain-20.pgm 0.864648
frog-10.pgm 0.864819
frog-11.pgm 0.861254
frog-12.pgm 0.818694
frog-13.pgm 0.823034
frog-14.pgm 0.855543
frog-1.pgm 0.855888
frog-20.pgm 0.871972
frog-2.pgm 0.760413
frog-3.pgm 0.764752
frog-4.pgm 0.899679
frog-5.pgm 0.893659
frog-6.pgm 0.878972
frog-7.pgm 0.877191
frog-8.pgm 0.831612
frog-9.pgm 0.836061
Glas-10.pgm 1.16742
Glas-11.pgm 1.13059
Glas-12.pgm 1.13019
Glas-13.pgm 1.18001
Glas-14.pgm 1.17062
Glas-1.pgm 1.15319
Glas-20.pgm 1.16881
Glas-2.pgm 1.1063
Glas-3.pgm 1.15168
Glas-4.pgm 1.16178
Glas-5.pgm 1.26735
Glas-6.pgm 1.18919
Glas-7.pgm 1.1732
Glas-8.pgm 1.07353
Glas-9.pgm 1.02464
guitar-10.pgm 1.49864
guitar-11.pgm 1.54259
guitar-12.pgm 1.58112
guitar-13.pgm 1.49912
guitar-14.pgm 1.46015
guitar-1.pgm 1.45447
guitar-20.pgm 1.44118
guitar-2.pgm 1.53949
guitar-3.pgm 1.94461
guitar-4.pgm 1.20065
guitar-5.pgm 1.59704
guitar-6.pgm 1.50837
guitar-7.pgm 1.34387
guitar-8.pgm 1.5578
guitar-9.pgm 1.29824
hammer-10.pgm 1.33631
hammer-11.pgm 1.32419
hammer-12.pgm 1.17426
hammer-13.pgm 1.17426
hammer-14.pgm 1.18694
hammer-1.pgm 1.91257
hammer-20.pgm 1.96067
hammer-2.pgm 1.96067
hammer-3.pgm 1.97445
hammer-4.pgm 1.5243
hammer-5.pgm 1.5243
hammer-6.pgm 1.53559
hammer-7.pgm 1.5243
hammer-8.pgm 1.32419
hammer-9.pgm 1.32419
hat-10.pgm 0.897725
hat-11.pgm 0.859954
hat-12.pgm 0.738224
hat-13.pgm 0.703945
hat-14.pgm 0.814466
hat-1.pgm 0.748502
hat-20.pgm 0.738392
hat-2.pgm 0.84712
hat-3.pgm 0.694588
hat-4.pgm 0.85861
hat-5.pgm 0.834927
hat-6.pgm 0.654968
hat-7.pgm 0.96776
hat-8.pgm 0.869964
hat-9.pgm 0.827424
HCircle-10.pgm 0.826274
HCircle-11.pgm 0.857231
HCircle-12.pgm 0.88503
HCircle-13.pgm 0.82388
HCircle-14.pgm 0.896839
HCircle-1.pgm 0.823601
HCircle-20.pgm 0.875807
HCircle-2.pgm 0.801833
HCircle-3.pgm 0.858021
HCircle-4.pgm 0.909589
HCircle-5.pgm 0.905241
HCircle-6.pgm 0.967589
HCircle-7.pgm 0.870364
HCircle-8.pgm 0.856623
HCircle-9.pgm 0.869726
Heart-10.pgm 0.818097
Heart-11.pgm 0.737326
Heart-12.pgm 0.790356
Heart-13.pgm 0.727875
Heart-14.pgm 0.714883
Heart-1.pgm 0.730996
Heart-20.pgm 0.843036
Heart-2.pgm 0.730154
Heart-3.pgm 0.719459
Heart-4.pgm 0.711659
Heart-5.pgm 0.747202
Heart-6.pgm 0.731768
Heart-7.pgm 0.733027
Heart-8.pgm 0.691563
Heart-9.pgm 0.678486
horse-10.pgm 1.08384
horse-11.pgm 1.0373
horse-12.pgm 1.04116
horse-13.pgm 1.00803
horse-14.pgm 1.07039
horse-1.pgm 1.12085
horse-20.pgm 1.04442
horse-2.pgm 1.12277
horse-3.pgm 1.30913
horse-4.pgm 1.31477
horse-5.pgm 0.93577
horse-6.pgm 1.08639
horse-7.pgm 1.32553
horse-8.pgm 1.32572
horse-9.pgm 1.08036
horseshoe-10.pgm 0.828136
horseshoe-11.pgm 1.03656
horseshoe-12.pgm 0.910681
horseshoe-13.pgm 0.923632
horseshoe-14.pgm 0.857441
horseshoe-1.pgm 1.07921
horseshoe-20.pgm 0.980018
horseshoe-2.pgm 1.02179
horseshoe-3.pgm 1.16584
horseshoe-4.pgm 0.916163
horseshoe-5.pgm 0.992847
horseshoe-6.pgm 0.827655
horseshoe-7.pgm 0.818138
horseshoe-8.pgm 0.906291
horseshoe-9.pgm 0.792833
jar-10.pgm 0.718396
jar-11.pgm 0.718112
jar-12.pgm 0.781383
jar-13.pgm 0.781112
jar-14.pgm 0.784849
jar-1.pgm 0.760381
jar-20.pgm 0.760144
jar-2.pgm 0.763931
jar-3.pgm 0.760144
jar-4.pgm 0.730014
jar-5.pgm 0.731013
jar-6.pgm 0.731013
jar-7.pgm 0.735501
jar-8.pgm 0.718112
jar-9.pgm 0.721252
key-10.pgm 1.30389
key-11.pgm 1.28168
key-12.pgm 1.17027
key-13.pgm 1.50114
key-14.pgm 1.18456
key-1.pgm 1.28717
key-20.pgm 1.22205
key-2.pgm 1.18622
key-3.pgm 1.28843
key-4.pgm 1.265
key-5.pgm 1.44557
key-6.pgm 1.27381
key-7.pgm 1.29765
key-8.pgm 1.27736
key-9.pgm 1.35859
lizzard-10.pgm 1.30854
lizzard-11.pgm 1.23011
lizzard-12.pgm 1.23422
lizzard-13.pgm 1.23311
lizzard-14.pgm 1.37492
lizzard-1.pgm 1.17728
lizzard-20.pgm 1.17307
lizzard-2.pgm 1.17438
lizzard-3.pgm 1.05313
lizzard-4.pgm 1.04804
lizzard-5.pgm 1.05147
lizzard-6.pgm 1.193
lizzard-7.pgm 1.20927
lizzard-8.pgm 1.11939
lizzard-9.pgm 1.23418
lmfish-10.pgm 1.13269
lmfish-11.pgm 1.33103
lmfish-12.pgm 1.36219
lmfish-13.pgm 1.28001
lmfish-14.pgm 1.2693
lmfish-1.pgm 1.13671
lmfish-20.pgm 1.14164
lmfish-2.pgm 1.11176
lmfish-3.pgm 1.46217
lmfish-4.pgm 1.38857
lmfish-5.pgm 1.40383
lmfish-6.pgm 1.39241
lmfish-7.pgm 1.22713
lmfish-8.pgm 1.19856
lmfish-9.pgm 1.27033
Misk-10.pgm 0.711618
Misk-11.pgm 0.76062
Misk-12.pgm 0.766606
Misk-13.pgm 0.730567
Misk-14.pgm 0.729484
Misk-1.pgm 0.705431
Misk-20.pgm 0.702949
Misk-2.pgm 0.731151
Misk-3.pgm 0.683667
Misk-4.pgm 0.735696
Misk-5.pgm 0.737917
Misk-6.pgm 0.777747
Misk-7.pgm 0.735763
Misk-8.pgm 0.673055
Misk-9.pgm 0.712849
octopus-10.pgm 0.733522
octopus-11.pgm 0.767696
octopus-12.pgm 0.92605
octopus-13.pgm 0.857452
octopus-14.pgm 0.849733
octopus-1.pgm 0.800518
octopus-20.pgm 0.874937
octopus-2.pgm 0.734878
octopus-3.pgm 0.630454
octopus-4.pgm 0.788
octopus-5.pgm 0.772736
octopus-6.pgm 0.746689
octopus-7.pgm 0.70476
octopus-8.pgm 0.790795
octopus-9.pgm 0.741898
pencil-10.pgm 2.09563
pencil-11.pgm 2.14666
pencil-12.pgm 1.76902
pencil-13.pgm 2.12864
pencil-14.pgm 1.69902
pencil-1.pgm 1.36164
pencil-20.pgm 1.57388
pencil-2.pgm 1.90239
pencil-3.pgm 1.46674
pencil-4.pgm 1.75339
pencil-5.pgm 1.44059
pencil-6.pgm 1.72123
pencil-7.pgm 1.82075
pencil-8.pgm 1.86371
pencil-9.pgm 1.92261
personal_car-10.pgm 0.945272
personal_car-11.pgm 0.915912
personal_car-12.pgm 1.03297
personal_car-13.pgm 0.834079
personal_car-14.pgm 1.01774
personal_car-1.pgm 1.04546
personal_car-20.pgm 0.980734
personal_car-2.pgm 0.957692
personal_car-3.pgm 1.04638
personal_car-4.pgm 0.976192
personal_car-5.pgm 1.00451
personal_car-6.pgm 0.986546
personal_car-7.pgm 0.957012
personal_car-8.pgm 0.890213
personal_car-9.pgm 0.933196
pocket-10.pgm 0.992024
pocket-11.pgm 1.09301
pocket-12.pgm 0.901479
pocket-13.pgm 0.875077
pocket-14.pgm 1.25308
pocket-1.pgm 0.968748
pocket-20.pgm 1.21287
pocket-2.pgm 1.06214
pocket-3.pgm 0.874679
pocket-4.pgm 1.02659
pocket-5.pgm 1.14615
pocket-6.pgm 1.01541
pocket-7.pgm 0.942944
pocket-8.pgm 0.951738
pocket-9.pgm 0.845485
rat-01.pgm 1.06383
rat-02.pgm 1.07966
rat-03.pgm 1.03549
rat-04.pgm 1.01813
rat-05.pgm 1.04382
rat-06.pgm 1.05672
rat-07.pgm 1.04746
rat-08.pgm 1.02855
rat-09.pgm 0.777586
rat-10.pgm 1.05932
rat-11.pgm 1.05195
rat-12.pgm 1.00544
rat-13.pgm 1.0388
rat-14.pgm 1.08224
rat-20.pgm 1.04776
ray-10.pgm 1.04278
ray-11.pgm 1.10578
ray-12.pgm 1.10433
ray-13.pgm 1.03501
ray-14.pgm 1.03708
ray-1.pgm 0.980513
ray-20.pgm 0.97877
ray-2.pgm 0.979781
ray-3.pgm 1.02845
ray-4.pgm 1.02668
ray-5.pgm 1.02666
ray-6.pgm 0.92954
ray-7.pgm 0.918538
ray-8.pgm 0.928606
ray-9.pgm 1.04085
sea_snake-10.pgm 1.43932
sea_snake-11.pgm 1.37983
sea_snake-12.pgm 1.30432
sea_snake-13.pgm 1.40072
sea_snake-14.pgm 1.38557
sea_snake-1.pgm 1.63007
sea_snake-20.pgm 1.36725
sea_snake-2.pgm 1.60928
sea_snake-3.pgm 1.31775
sea_snake-4.pgm 1.30675
sea_snake-5.pgm 1.30303
sea_snake-6.pgm 1.3311
sea_snake-7.pgm 1.39348
sea_snake-8.pgm 1.36466
sea_snake-9.pgm 1.45321
shoe-10.pgm 0.944503
shoe-11.pgm 0.922933
shoe-12.pgm 0.897673
shoe-13.pgm 0.889125
shoe-14.pgm 1.01077
shoe-1.pgm 0.944015
shoe-20.pgm 0.966896
shoe-2.pgm 0.914718
shoe-3.pgm 0.956147
shoe-4.pgm 0.966801
shoe-5.pgm 0.957429
shoe-6.pgm 0.928481
shoe-7.pgm 0.964694
shoe-8.pgm 0.931125
shoe-9.pgm 0.909204
spoon-10.pgm 1.77714
spoon-11.pgm 1.76443
spoon-12.pgm 1.21609
spoon-13.pgm 1.21568
spoon-14.pgm 1.21568
spoon-1.pgm 1.93417
spoon-20.pgm 1.94294
spoon-2.pgm 1.94294
spoon-3.pgm 1.9362
spoon-4.pgm 1.55645
spoon-5.pgm 1.55099
spoon-6.pgm 1.55099
spoon-7.pgm 1.54292
spoon-8.pgm 1.77618
spoon-9.pgm 1.77714
spring-10.pgm 1.79042
spring-11.pgm 1.82532
spring-12.pgm 1.81948
spring-13.pgm 1.7745
spring-14.pgm 1.8968
spring-1.pgm 1.12491
spring-20.pgm 1.74419
spring-2.pgm 1.29739
spring-3.pgm 1.61698
spring-4.pgm 1.24506
spring-5.pgm 1.12491
spring-6.pgm 1.65926
spring-7.pgm 1.54161
