resultat image
butterfly-7.pgm 0.154874
butterfly-8.pgm 0.148421
butterfly-9.pgm 0.200688
camel-10.pgm 0.39937
camel-11.pgm 0.374541
camel-12.pgm 0.375893
camel-13.pgm 0.372186
camel-14.pgm 0.379626
camel-1.pgm 0.371273
camel-20.pgm 0.35533
camel-2.pgm 0.335424
camel-3.pgm 0.411918
camel-4.pgm 0.315373
camel-5.pgm 0.376875
camel-6.pgm 0.351957
camel-7.pgm 0.383612
camel-8.pgm 0.337029
camel-9.pgm 0.370796
car-01.pgm 0.395374
car-02.pgm 0.359641
car-03.pgm 0.375079
car-04.pgm 0.372298
car-05.pgm 0.365525
car-06.pgm 0.370721
car-07.pgm 0.393826
car-08.pgm 0.392403
car-09.pgm 0.390956
car-10.pgm 0.384865
car-11.pgm 0.395734
car-12.pgm 0.369626
car-13.pgm 0.399849
car-14.pgm 0.415458
car-20.pgm 0.382235
carriage-01.pgm 0.319776
carriage-02.pgm 0.341607
carriage-03.pgm 0.317103
carriage-04.pgm 0.283692
carriage-05.pgm 0.329477
carriage-06.pgm 0.283567
carriage-07.pgm 0.312094
carriage-08.pgm 0.323479
carriage-09.pgm 0.339452
carriage-10.pgm 0.325559
carriage-11.pgm 0.322707
carriage-12.pgm 0.310747
carriage-13.pgm 0.323856
carriage-14.pgm 0.290021
carriage-20.pgm 0.325683
cattle-10.pgm 0.325464
cattle-11.pgm 0.36065
cattle-12.pgm 0.187389
cattle-13.pgm 0.187389
cattle-14.pgm 0.227544
cattle-1.pgm 0.236354
cattle-20.pgm 0.252378
cattle-2.pgm 0.301084
cattle-3.pgm 0.295981
cattle-4.pgm 0.189111
cattle-5.pgm 0.201312
cattle-6.pgm 0.244536
cattle-7.pgm 0.236104
cattle-8.pgm 0.176491
cattle-9.pgm 0.20858
cellular_phone-10.pgm 0.317155
cellular_phone-11.pgm 0.318197
cellular_phone-12.pgm 0.316166
cellular_phone-13.pgm 0.308061
cellular_phone-14.pgm 0.336585
cellular_phone-1.pgm 0.323939
cellular_phone-20.pgm 0.318126
cellular_phone-2.pgm 0.30833
cellular_phone-3.pgm 0.268552
cellular_phone-4.pgm 0.29918
cellular_phone-5.pgm 0.294612
cellular_phone-6.pgm 0.336573
cellular_phone-7.pgm 0.33649
cellular_phone-8.pgm 0.304645
cellular_phone-9.pgm 0.299193
chicken-10.pgm 0.427953
chicken-11.pgm 0.427953
chicken-12.pgm 0.335536
chicken-13.pgm 0.364516
chicken-14.pgm 0.364516
chicken-1.pgm 0.368154
chicken-20.pgm 0.368154
chicken-2.pgm 0.314128
chicken-3.pgm 0.324598
chicken-4.pgm 0.326245
chicken-5.pgm 0.331593
chicken-6.pgm 0.393476
chicken-7.pgm 0.393476
chicken-8.pgm 0.430778
chicken-9.pgm 0.430778
children-10.pgm 0.323112
children-11.pgm 0.323137
children-12.pgm 0.336111
children-13.pgm 0.32414
children-14.pgm 0.337131
children-1.pgm 0.324797
children-20.pgm 0.327647
children-2.pgm 0.323738
children-3.pgm 0.323362
children-4.pgm 0.323087
children-5.pgm 0.323262
children-6.pgm 0.323013
children-7.pgm 0.335074
children-8.pgm 0.321552
children-9.pgm 0.322218
chopper-01.pgm 0.408248
chopper-02.pgm 0.437722
chopper-03.pgm 0.434685
chopper-04.pgm 0.455752
chopper-05.pgm 0.445712
chopper-06.pgm 0.446433
chopper-07.pgm 0.452549
chopper-08.pgm 0.447679
chopper-09.pgm 0.444011
chopper-10.pgm 0.436252
chopper-11.pgm 0.428721
chopper-12.pgm 0.416103
chopper-13.pgm 0.417691
chopper-14.pgm 0.406884
chopper-20.pgm 0.409558
classic-10.pgm 0.385277
classic-11.pgm 0.385277
classic-12.pgm 0.33676
classic-13.pgm 0.359079
classic-14.pgm 0.324683
classic-1.pgm 0.357706
classic-20.pgm 0.357706
classic-2.pgm 0.344277
classic-3.pgm 0.344277
classic-4.pgm 0.348563
classic-5.pgm 0.348563
classic-6.pgm 0.362034
classic-7.pgm 0.362034
classic-8.pgm 0.340126
classic-9.pgm 0.340126
Comma-10.pgm 0.362609
Comma-11.pgm 0.362011
Comma-12.pgm 0.369326
Comma-13.pgm 0.370056
Comma-14.pgm 0.350256
Comma-1.pgm 0.357446
Comma-20.pgm 0.378946
Comma-2.pgm 0.359173
Comma-3.pgm 0.365557
Comma-4.pgm 0.372822
Comma-5.pgm 0.366111
Comma-6.pgm 0.344851
Comma-7.pgm 0.375752
Comma-8.pgm 0.442054
Comma-9.pgm 0.398051
crown-10.pgm 0.134611
crown-11.pgm 0.337523
crown-12.pgm 0.549307
crown-13.pgm 0.331012
crown-14.pgm 0.284137
crown-1.pgm 0.419002
crown-20.pgm 0.264525
crown-2.pgm 0.525352
crown-3.pgm 0.330614
crown-4.pgm 0.611395
crown-5.pgm 0.327737
crown-6.pgm 0.465097
crown-7.pgm 0.503066
crown-8.pgm 0.491321
crown-9.pgm 0.434179
cup-10.pgm 0.484297
cup-11.pgm 0.387453
cup-12.pgm 0.441204
cup-13.pgm 0.449808
cup-14.pgm 0.415688
cup-1.pgm 0.448157
cup-20.pgm 0.387837
cup-2.pgm 0.403985
cup-3.pgm 0.437146
cup-4.pgm 0.430426
cup-5.pgm 0.445097
cup-6.pgm 0.421708
cup-7.pgm 0.407538
cup-8.pgm 0.414472
cup-9.pgm 0.446211
deer-10.pgm 0.321745
deer-11.pgm 0.321745
deer-12.pgm 0.301167
deer-13.pgm 0.301167
deer-14.pgm 0.275685
deer-1.pgm 0.251108
deer-20.pgm 0.251872
deer-2.pgm 0.252487
deer-3.pgm 0.252487
deer-4.pgm 0.291285
deer-5.pgm 0.250125
deer-6.pgm 0.232372
deer-7.pgm 0.248509
deer-8.pgm 0.330386
deer-9.pgm 0.330386
device0-10.pgm 0.399028
device0-11.pgm 0.392979
device0-12.pgm 0.394862
device0-13.pgm 0.396445
device0-14.pgm 0.259682
device0-1.pgm 0.323567
device0-20.pgm 0.273641
device0-2.pgm 0.280325
device0-3.pgm 0.323788
device0-4.pgm 0.285735
device0-5.pgm 0.412241
device0-6.pgm 0.432264
device0-7.pgm 0.256963
device0-8.pgm 0.229177
device0-9.pgm 0.244487
device1-10.pgm 0.470359
device1-11.pgm 0.497377
device1-12.pgm 0.390024
device1-13.pgm 0.149914
device1-14.pgm 0.363936
device1-1.pgm 0.153236
device1-20.pgm 0.388545
device1-2.pgm 0.530917
device1-3.pgm 0.511701
device1-4.pgm 0.447153
device1-5.pgm 0.1698
device1-6.pgm 0.47285
device1-7.pgm 0.460795
device1-8.pgm 0.354633
device1-9.pgm 0.490165
device2-10.pgm 0.35025
device2-11.pgm 0.5465
device2-12.pgm 0.578117
device2-13.pgm 0.279529
device2-14.pgm 0.559197
device2-1.pgm 0.617912
device2-20.pgm 0.361303
device2-2.pgm 0.554369
device2-3.pgm 0.334112
device2-4.pgm 0.281979
device2-5.pgm 0.336199
device2-6.pgm 0.274374
device2-7.pgm 0.584485
device2-8.pgm 0.575244
device2-9.pgm 0.611541
device3-10.pgm 0.489087
device3-11.pgm 0.495826
device3-12.pgm 0.508484
device3-13.pgm 0.197726
device3-14.pgm 0.20578
device3-1.pgm 0.50474
device3-20.pgm 0.495826
device3-2.pgm 0.50594
device3-3.pgm 0.509581
device3-4.pgm 0.508484
device3-5.pgm 0.194758
device3-6.pgm 0.51465
device3-7.pgm 0.509025
device3-8.pgm 0.18038
device3-9.pgm 0.491317
device4-10.pgm 0.457069
device4-11.pgm 0.424956
device4-12.pgm 0.418757
device4-13.pgm 0.508412
device4-14.pgm 0.193545
device4-1.pgm 0.507764
device4-20.pgm 0.482823
device4-2.pgm 0.489645
device4-3.pgm 0.493907
device4-4.pgm 0.46698
device4-5.pgm 0.220602
device4-6.pgm 0.49911
device4-7.pgm 0.194121
device4-8.pgm 0.480281
device4-9.pgm 0.44943
device5-10.pgm 0.308015
device5-11.pgm 0.441398
device5-12.pgm 0.272981
device5-13.pgm 0.281496
device5-14.pgm 0.385226
device5-1.pgm 0.264492
device5-20.pgm 0.382559
device5-2.pgm 0.339359
device5-3.pgm 0.23591
device5-4.pgm 0.250812
device5-5.pgm 0.211331
device5-6.pgm 0.348606
device5-7.pgm 0.356386
device5-8.pgm 0.329128
device5-9.pgm 0.309741
device6-10.pgm 0.279079
device6-11.pgm 0.55307
device6-12.pgm 0.256258
device6-13.pgm 0.474603
device6-14.pgm 0.0989481
device6-1.pgm 0.254647
device6-20.pgm 0.572724
device6-2.pgm 0.0985976
device6-3.pgm 0.463465
device6-4.pgm 0.256042
device6-5.pgm 0.231121
device6-6.pgm 0.562982
device6-7.pgm 0.113879
device6-8.pgm 0.436698
device6-9.pgm 0.271428
device7-10.pgm 0.331432
device7-11.pgm 0.378047
device7-12.pgm 0.359971
device7-13.pgm 0.333761
device7-14.pgm 0.250302
device7-1.pgm 0.255547
device7-20.pgm 0.239249
device7-2.pgm 0.355139
device7-3.pgm 0.330043
device7-4.pgm 0.37682
device7-5.pgm 0.356104
device7-6.pgm 0.335713
device7-7.pgm 0.281438
device7-8.pgm 0.245197
device7-9.pgm 0.349326
device8-10.pgm 0.222011
device8-11.pgm 0.250892
device8-12.pgm 0.345473
device8-13.pgm 0.27024
device8-14.pgm 0.295737
device8-1.pgm 0.356042
device8-20.pgm 0.300822
device8-2.pgm 0.293622
device8-3.pgm 0.362543
device8-4.pgm 0.321169
device8-5.pgm 0.262814
device8-6.pgm 0.29197
device8-7.pgm 0.242736
device8-8.pgm 0.286971
device8-9.pgm 0.260982
device9-10.pgm 0.259255
device9-11.pgm 0.232731
device9-12.pgm 0.438183
device9-13.pgm 0.424625
device9-14.pgm 0.273658
device9-1.pgm 0.475729
device9-20.pgm 0.560179
device9-2.pgm 0.268526
device9-3.pgm 0.560702
device9-4.pgm 0.280077
device9-5.pgm 0.258632
device9-6.pgm 0.157779
device9-7.pgm 0.377508
device9-8.pgm 0.557523
device9-9.pgm 0.17313
dog-10.pgm 0.252281
dog-11.pgm 0.256033
dog-12.pgm 0.26879
dog-13.pgm 0.26879
dog-14.pgm 0.191705
dog-1.pgm 0.356208
dog-20.pgm 0.267057
dog-2.pgm 0.220362
dog-3.pgm 0.142044
dog-4.pgm 0.251551
dog-5.pgm 0.24456
dog-6.pgm 0.078252
dog-7.pgm 0.0747321
dog-8.pgm 0.260574
dog-9.pgm 0.262194
elephant-10.pgm 0.459726
elephant-11.pgm 0.382985
elephant-12.pgm 0.421465
elephant-13.pgm 0.348705
elephant-14.pgm 0.429609
elephant-1.pgm 0.402617
elephant-20.pgm 0.418776
elephant-2.pgm 0.410378
elephant-3.pgm 0.38569
elephant-4.pgm 0.446035
elephant-5.pgm 0.426763
elephant-6.pgm 0.396537
elephant-7.pgm 0.464055
elephant-8.pgm 0.311085
elephant-9.pgm 0.320339
face-10.pgm 0.450738
face-11.pgm 0.459766
face-12.pgm 0.455701
face-13.pgm 0.451602
face-14.pgm 0.465812
face-1.pgm 0.449565
face-20.pgm 0.444484
face-2.pgm 0.442972
face-3.pgm 0.461869
face-4.pgm 0.470996
face-5.pgm 0.477447
face-6.pgm 0.474457
face-7.pgm 0.478445
face-8.pgm 0.476097
face-9.pgm 0.446132
fish-10.pgm 0.295084
fish-11.pgm 0.299385
fish-12.pgm 0.327477
fish-13.pgm 0.326417
fish-14.pgm 0.320197
fish-1.pgm 0.358724
fish-20.pgm 0.298201
fish-2.pgm 0.326685
fish-3.pgm 0.323457
fish-4.pgm 0.323092
fish-5.pgm 0.344494
fish-6.pgm 0.216439
fish-7.pgm 0.328142
fish-8.pgm 0.362397
fish-9.pgm 0.327409
flatfish-10.pgm 0.500745
flatfish-11.pgm 0.496275
flatfish-12.pgm 0.53102
flatfish-13.pgm 0.458139
flatfish-14.pgm 0.470865
flatfish-1.pgm 0.503348
flatfish-20.pgm 0.487295
flatfish-2.pgm 0.494598
flatfish-3.pgm 0.52423
flatfish-4.pgm 0.468011
flatfish-5.pgm 0.454057
flatfish-6.pgm 0.452132
flatfish-7.pgm 0.497199
flatfish-8.pgm 0.505193
flatfish-9.pgm 0.514397
fly-10.pgm 0.358582
fly-11.pgm 0.358582
fly-12.pgm 0.22802
fly-13.pgm 0.209677
fly-14.pgm 0.261034
fly-1.pgm 0.194899
fly-20.pgm 0.194899
fly-2.pgm 0.242362
fly-3.pgm 0.242362
fly-4.pgm 0.224747
fly-5.pgm 0.224747
fly-6.pgm 0.225902
fly-7.pgm 0.225902
fly-8.pgm 0.241094
fly-9.pgm 0.241094
fork-10.pgm 0.115865
fork-11.pgm 0.210257
fork-12.pgm 0.234445
fork-13.pgm 0.261991
fork-14.pgm 0.200714
fork-1.pgm 0.179892
fork-20.pgm 0.142095
fork-2.pgm 0.201815
fork-3.pgm 0.184757
fork-4.pgm 0.171053
fork-5.pgm 0.142444
fork-6.pgm 0.173134
fork-7.pgm 0.2631
fork-8.pgm 0.244016
fork-9.pgm 0.161123
fountain-01.pgm 0.414744
fountain-02.pgm 0.399524
fountain-03.pgm 0.400515
fountain-04.pgm 0.406719
fountain-05.pgm 0.403278
fountain-06.pgm 0.4046
fountain-07.pgm 0.427979
fountain-08.pgm 0.418417
fountain-09.pgm 0.438056
fountain-10.pgm 0.420913
fountain-11.pgm 0.419317
fountain-12.pgm 0.407756
fountain-13.pgm 0.395028
fountain-14.pgm 0.411931
fountain-20.pgm 0.408026
frog-10.pgm 0.457253
frog-11.pgm 0.457694
frog-12.pgm 0.181041
frog-13.pgm 0.181041
frog-14.pgm 0.372074
frog-1.pgm 0.454992
frog-20.pgm 0.407151
frog-2.pgm 0.436923
frog-3.pgm 0.436923
frog-4.pgm 0.17476
frog-5.pgm 0.17476
frog-6.pgm 0.409723
frog-7.pgm 0.409723
frog-8.pgm 0.178633
frog-9.pgm 0.178633
Glas-10.pgm 0.382777
Glas-11.pgm 0.346853
Glas-12.pgm 0.371443
Glas-13.pgm 0.373489
Glas-14.pgm 0.374322
Glas-1.pgm 0.369285
Glas-20.pgm 0.35453
Glas-2.pgm 0.392629
Glas-3.pgm 0.373425
Glas-4.pgm 0.35007
Glas-5.pgm 0.384672
Glas-6.pgm 0.366084
Glas-7.pgm 0.375554
Glas-8.pgm 0.421109
Glas-9.pgm 0.460484
guitar-10.pgm 0.232847
guitar-11.pgm 0.394408
guitar-12.pgm 0.225696
guitar-13.pgm 0.435146
guitar-14.pgm 0.413869
guitar-1.pgm 0.370551
guitar-20.pgm 0.208841
guitar-2.pgm 0.436135
guitar-3.pgm 0.166693
guitar-4.pgm 0.427928
guitar-5.pgm 0.434441
guitar-6.pgm 0.309087
guitar-7.pgm 0.483526
guitar-8.pgm 0.376006
guitar-9.pgm 0.431544
hammer-10.pgm 0.316838
hammer-11.pgm 0.316838
hammer-12.pgm 0.332623
hammer-13.pgm 0.332623
hammer-14.pgm 0.332623
hammer-1.pgm 0.263435
hammer-20.pgm 0.262025
hammer-2.pgm 0.262025
hammer-3.pgm 0.262025
hammer-4.pgm 0.294581
hammer-5.pgm 0.294581
hammer-6.pgm 0.294581
hammer-7.pgm 0.294581
hammer-8.pgm 0.316838
hammer-9.pgm 0.316838
hat-10.pgm 0.393234
hat-11.pgm 0.304212
hat-12.pgm 0.264895
hat-13.pgm 0.320472
hat-14.pgm 0.376709
hat-1.pgm 0.263904
hat-20.pgm 0.465643
hat-2.pgm 0.724652
hat-3.pgm 0.342066
hat-4.pgm 0.453703
hat-5.pgm 0.474087
hat-6.pgm 0.533718
hat-7.pgm 0.411926
hat-8.pgm 0.424272
hat-9.pgm 0.524386
HCircle-10.pgm 0.443766
HCircle-11.pgm 0.446271
HCircle-12.pgm 0.458274
HCircle-13.pgm 0.450191
HCircle-14.pgm 0.457611
HCircle-1.pgm 0.441454
HCircle-20.pgm 0.44174
HCircle-2.pgm 0.471973
HCircle-3.pgm 0.409886
HCircle-4.pgm 0.413491
HCircle-5.pgm 0.433053
HCircle-6.pgm 0.460845
HCircle-7.pgm 0.451181
HCircle-8.pgm 0.450349
HCircle-9.pgm 0.434645
Heart-10.pgm 0.431394
Heart-11.pgm 0.411785
Heart-12.pgm 0.410813
Heart-13.pgm 0.390664
Heart-14.pgm 0.418887
Heart-1.pgm 0.40703
Heart-20.pgm 0.358137
Heart-2.pgm 0.434824
Heart-3.pgm 0.451624
Heart-4.pgm 0.465856
Heart-5.pgm 0.393835
Heart-6.pgm 0.42798
Heart-7.pgm 0.464835
Heart-8.pgm 0.420154
Heart-9.pgm 0.426309
horse-10.pgm 0.186435
horse-11.pgm 0.309861
horse-12.pgm 0.313594
horse-13.pgm 0.189201
horse-14.pgm 0.309399
horse-1.pgm 0.304181
horse-20.pgm 0.167918
horse-2.pgm 0.298442
horse-3.pgm 0.30247
horse-4.pgm 0.332123
horse-5.pgm 0.295278
horse-6.pgm 0.287181
horse-7.pgm 0.301204
horse-8.pgm 0.304374
horse-9.pgm 0.169486
horseshoe-10.pgm 0.283212
horseshoe-11.pgm 0.119855
horseshoe-12.pgm 0.125968
horseshoe-13.pgm 0.274266
horseshoe-14.pgm 0.205685
horseshoe-1.pgm 0.213669
horseshoe-20.pgm 0.221475
horseshoe-2.pgm 0.213036
horseshoe-3.pgm 0.142009
horseshoe-4.pgm 0.211822
horseshoe-5.pgm 0.104494
horseshoe-6.pgm 0.253067
horseshoe-7.pgm 0.235984
horseshoe-8.pgm 0.270229
horseshoe-9.pgm 0.248659
jar-10.pgm 0.542021
jar-11.pgm 0.542021
jar-12.pgm 0.424207
jar-13.pgm 0.424207
jar-14.pgm 0.424207
jar-1.pgm 0.478031
jar-20.pgm 0.478031
jar-2.pgm 0.478031
jar-3.pgm 0.478031
jar-4.pgm 0.455438
jar-5.pgm 0.455438
jar-6.pgm 0.455438
jar-7.pgm 0.455438
jar-8.pgm 0.542021
jar-9.pgm 0.542021
key-10.pgm 0.48601
key-11.pgm 0.376033
key-12.pgm 0.504767
key-13.pgm 0.523415
key-14.pgm 0.476207
key-1.pgm 0.456718
key-20.pgm 0.464883
key-2.pgm 0.456686
key-3.pgm 0.457114
key-4.pgm 0.421058
key-5.pgm 0.489902
key-6.pgm 0.468578
key-7.pgm 0.454604
key-8.pgm 0.479915
key-9.pgm 0.437376
lizzard-10.pgm 0.252834
lizzard-11.pgm 0.258678
lizzard-12.pgm 0.258678
lizzard-13.pgm 0.240201
lizzard-14.pgm 0.265072
lizzard-1.pgm 0.265385
lizzard-20.pgm 0.265385
lizzard-2.pgm 0.250909
lizzard-3.pgm 0.276682
lizzard-4.pgm 0.276682
lizzard-5.pgm 0.310561
lizzard-6.pgm 0.268997
lizzard-7.pgm 0.260634
lizzard-8.pgm 0.271985
lizzard-9.pgm 0.316485
lmfish-10.pgm 0.340423
lmfish-11.pgm 0.331656
lmfish-12.pgm 0.312908
lmfish-13.pgm 0.326621
lmfish-14.pgm 0.316491
lmfish-1.pgm 0.344211
lmfish-20.pgm 0.356791
lmfish-2.pgm 0.331171
lmfish-3.pgm 0.275163
lmfish-4.pgm 0.284696
lmfish-5.pgm 0.274995
lmfish-6.pgm 0.263538
lmfish-7.pgm 0.323363
lmfish-8.pgm 0.322501
lmfish-9.pgm 0.33759
Misk-10.pgm 0.372027
Misk-11.pgm 0.474754
Misk-12.pgm 0.358305
Misk-13.pgm 0.464225
Misk-14.pgm 0.474615
Misk-1.pgm 0.445819
Misk-20.pgm 0.388451
Misk-2.pgm 0.427686
Misk-3.pgm 0.468199
Misk-4.pgm 0.425458
Misk-5.pgm 0.391844
Misk-6.pgm 0.463661
Misk-7.pgm 0.435048
Misk-8.pgm 0.483667
Misk-9.pgm 0.409849
octopus-10.pgm 0.380123
octopus-11.pgm 0.401559
octopus-12.pgm 0.265947
octopus-13.pgm 0.296726
octopus-14.pgm 0.35118
octopus-1.pgm 0.44816
octopus-20.pgm 0.44147
octopus-2.pgm 0.483351
octopus-3.pgm 0.513242
octopus-4.pgm 0.328704
octopus-5.pgm 0.338932
octopus-6.pgm 0.361629
octopus-7.pgm 0.419387
octopus-8.pgm 0.347174
octopus-9.pgm 0.363585
pencil-10.pgm 0.147895
pencil-11.pgm 0.161947
pencil-12.pgm 0.233634
pencil-13.pgm 0.166902
pencil-14.pgm 0.215883
pencil-1.pgm 0.236584
pencil-20.pgm 0.232467
pencil-2.pgm 0.160064
pencil-3.pgm 0.238707
pencil-4.pgm 0.232267
pencil-5.pgm 0.258732
pencil-6.pgm 0.206357
pencil-7.pgm 0.164028
pencil-8.pgm 0.175378
pencil-9.pgm 0.199924
personal_car-10.pgm 0.373938
personal_car-11.pgm 0.387992
personal_car-12.pgm 0.403463
personal_car-13.pgm 0.452376
personal_car-14.pgm 0.378147
personal_car-1.pgm 0.378216
personal_car-20.pgm 0.395327
personal_car-2.pgm 0.426828
personal_car-3.pgm 0.384343
personal_car-4.pgm 0.362506
personal_car-5.pgm 0.364114
personal_car-6.pgm 0.3797
personal_car-7.pgm 0.395652
personal_car-8.pgm 0.40345
personal_car-9.pgm 0.399899
pocket-10.pgm 0.191404
pocket-11.pgm 0.108884
pocket-12.pgm 0.189078
pocket-13.pgm 0.245166
pocket-14.pgm 0.210411
pocket-1.pgm 0.161651
pocket-20.pgm 0.098518
pocket-2.pgm 0.190843
pocket-3.pgm 0.176662
pocket-4.pgm 0.135452
pocket-5.pgm 0.140775
pocket-6.pgm 0.138511
pocket-7.pgm 0.169419
pocket-8.pgm 0.15168
pocket-9.pgm 0.182048
rat-01.pgm 0.281952
rat-02.pgm 0.265112
rat-03.pgm 0.275178
rat-04.pgm 0.2665
rat-05.pgm 0.295206
rat-06.pgm 0.272136
rat-07.pgm 0.268733
rat-08.pgm 0.284356
rat-09.pgm 0.653062
rat-10.pgm 0.285162
rat-11.pgm 0.303774
rat-12.pgm 0.3
rat-13.pgm 0.277893
rat-14.pgm 0.288347
rat-20.pgm 0.282671
ray-10.pgm 0.323982
ray-11.pgm 0.225473
ray-12.pgm 0.262491
ray-13.pgm 0.310163
ray-14.pgm 0.2757
ray-1.pgm 0.414476
ray-20.pgm 0.414476
ray-2.pgm 0.38087
ray-3.pgm 0.540977
ray-4.pgm 0.540977
ray-5.pgm 0.475584
ray-6.pgm 0.332583
ray-7.pgm 0.550861
ray-8.pgm 0.323081
ray-9.pgm 0.357731
sea_snake-10.pgm 0.273594
sea_snake-11.pgm 0.244679
sea_snake-12.pgm 0.26188
sea_snake-13.pgm 0.20169
sea_snake-14.pgm 0.220975
sea_snake-1.pgm 0.141455
sea_snake-20.pgm 0.186248
sea_snake-2.pgm 0.140658
sea_snake-3.pgm 0.236048
sea_snake-4.pgm 0.199633
sea_snake-5.pgm 0.150642
sea_snake-6.pgm 0.155491
sea_snake-7.pgm 0.191761
sea_snake-8.pgm 0.189233
sea_snake-9.pgm 0.218852
shoe-10.pgm 0.345074
shoe-11.pgm 0.378279
shoe-12.pgm 0.362804
shoe-13.pgm 0.383438
shoe-14.pgm 0.348922
shoe-1.pgm 0.377235
shoe-20.pgm 0.349005
shoe-2.pgm 0.344422
shoe-3.pgm 0.409165
shoe-4.pgm 0.336641
shoe-5.pgm 0.416591
shoe-6.pgm 0.418088
shoe-7.pgm 0.336358
shoe-8.pgm 0.425012
shoe-9.pgm 0.431241
spoon-10.pgm 0.254906
spoon-11.pgm 0.254906
spoon-12.pgm 0.360631
spoon-13.pgm 0.360631
spoon-14.pgm 0.360631
spoon-1.pgm 0.332289
spoon-20.pgm 0.332289
spoon-2.pgm 0.332289
spoon-3.pgm 0.332289
spoon-4.pgm 0.399435
spoon-5.pgm 0.399435
spoon-6.pgm 0.399435
spoon-7.pgm 0.399435
spoon-8.pgm 0.254906
spoon-9.pgm 0.254906
spring-10.pgm 0.102021
spring-11.pgm 0.104142
spring-12.pgm 0.141461
spring-13.pgm 0.101921
spring-14.pgm 0.0637512
spring-1.pgm 0.175548
spring-20.pgm 0.192391
spring-2.pgm 0.126932
spring-3.pgm 0.0905506
spring-4.pgm 0.158554
spring-5.pgm 0.175548
spring-6.pgm 0.124917
spring-7.pgm 0.117623
