resultat image
carriage-12.pgm 10.4988
carriage-13.pgm 10.4929
carriage-14.pgm 10.4408
carriage-20.pgm 9.83563
cattle-10.pgm 9.113
cattle-11.pgm 11.4
cattle-12.pgm 9.17012
cattle-13.pgm 11.6022
cattle-14.pgm 9.82828
cattle-1.pgm 10.696
cattle-20.pgm 8.62091
cattle-2.pgm 8.63448
cattle-3.pgm 10.737
cattle-4.pgm 9.81549
cattle-5.pgm 12.1946
cattle-6.pgm 9.46946
cattle-7.pgm 11.7293
cattle-8.pgm 10.429
cattle-9.pgm 12.8678
cellular_phone-10.pgm 5.18321
cellular_phone-11.pgm 5.24313
cellular_phone-12.pgm 5.19567
cellular_phone-13.pgm 5.23704
cellular_phone-14.pgm 5.14975
cellular_phone-1.pgm 5.12412
cellular_phone-20.pgm 5.21727
cellular_phone-2.pgm 5.1586
cellular_phone-3.pgm 5.95484
cellular_phone-4.pgm 5.20479
cellular_phone-5.pgm 5.33575
cellular_phone-6.pgm 5.05348
cellular_phone-7.pgm 5.04735
cellular_phone-8.pgm 5.35067
cellular_phone-9.pgm 5.2595
chicken-10.pgm 7.40243
chicken-11.pgm 7.40243
chicken-12.pgm 8.36956
chicken-13.pgm 7.16882
chicken-14.pgm 7.16882
chicken-1.pgm 8.32711
chicken-20.pgm 8.32711
chicken-2.pgm 9.17252
chicken-3.pgm 11.0573
chicken-4.pgm 9.48785
chicken-5.pgm 11.4667
chicken-6.pgm 7.48961
chicken-7.pgm 7.48961
chicken-8.pgm 7.15982
chicken-9.pgm 7.15982
children-10.pgm 6.53681
children-11.pgm 6.41303
children-12.pgm 6.42346
children-13.pgm 6.50774
children-14.pgm 6.54285
children-1.pgm 6.47096
children-20.pgm 6.52774
children-2.pgm 6.44985
children-3.pgm 6.39262
children-4.pgm 6.4866
children-5.pgm 6.41551
children-6.pgm 6.41056
children-7.pgm 6.45328
children-8.pgm 6.35683
children-9.pgm 6.49393
chopper-01.pgm 8.40991
chopper-02.pgm 7.23116
chopper-03.pgm 7.66465
chopper-04.pgm 7.52903
chopper-05.pgm 7.56802
chopper-06.pgm 7.70781
chopper-07.pgm 7.74764
chopper-08.pgm 7.77171
chopper-09.pgm 7.74354
chopper-10.pgm 7.38845
chopper-11.pgm 7.99696
chopper-12.pgm 7.97531
chopper-13.pgm 8.13219
chopper-14.pgm 8.01649
chopper-20.pgm 7.90698
classic-10.pgm 5.55039
classic-11.pgm 5.55039
classic-12.pgm 5.65958
classic-13.pgm 6.134
classic-14.pgm 6.74866
classic-1.pgm 6.4584
classic-20.pgm 6.4584
classic-2.pgm 6.23936
classic-3.pgm 6.23936
classic-4.pgm 6.27891
classic-5.pgm 6.27891
classic-6.pgm 6.37928
classic-7.pgm 6.37928
classic-8.pgm 6.16258
classic-9.pgm 6.16258
Comma-10.pgm 5.30554
Comma-11.pgm 5.373
Comma-12.pgm 5.37832
Comma-13.pgm 5.69497
Comma-14.pgm 5.41237
Comma-1.pgm 5.50091
Comma-20.pgm 5.75201
Comma-2.pgm 5.78668
Comma-3.pgm 6.09527
Comma-4.pgm 5.28297
Comma-5.pgm 5.73179
Comma-6.pgm 5.99383
Comma-7.pgm 5.78263
Comma-8.pgm 6.52519
Comma-9.pgm 5.46262
crown-10.pgm 8.43561
crown-11.pgm 8.6114
crown-12.pgm 8.54478
crown-13.pgm 9.41226
crown-14.pgm 8.70493
crown-1.pgm 9.56223
crown-20.pgm 7.24569
crown-2.pgm 6.04154
