resultat image
deer-12.pgm 0.11353
deer-13.pgm 0.116412
deer-14.pgm 0.294948
deer-1.pgm 0.179713
deer-20.pgm 0.182034
deer-2.pgm 0.190456
deer-3.pgm 0.1929
deer-4.pgm 0.184775
deer-5.pgm 0.189494
deer-6.pgm 0.144918
deer-7.pgm 0.146802
deer-8.pgm 0.139123
deer-9.pgm 0.141751
device0-10.pgm 0.00221682
device0-11.pgm 0.00446567
device0-12.pgm 0.00992065
device0-13.pgm 0.00984976
device0-14.pgm 0.479429
device0-1.pgm 0
device0-20.pgm 0.00284838
device0-2.pgm 0.02545
device0-3.pgm 0
device0-4.pgm 0.00492793
device0-5.pgm 0.0028828
device0-6.pgm 0.00288176
device0-7.pgm 0.00508496
device0-8.pgm 0.528593
device0-9.pgm 0.00207193
device1-10.pgm 0.0113819
device1-11.pgm 0.00518101
device1-12.pgm 0
device1-13.pgm 0.46854
device1-14.pgm 0.0274631
device1-1.pgm 0.467317
device1-20.pgm 0.0122108
device1-2.pgm 0.00154336
device1-3.pgm 0.00325057
device1-4.pgm 0.0228168
device1-5.pgm 0.458573
device1-6.pgm 0.00510467
device1-7.pgm 0.0254455
device1-8.pgm 0.0242484
device1-9.pgm 0.00690374
device2-10.pgm 0
device2-11.pgm 0.004111
device2-12.pgm 0.00304272
device2-13.pgm 0.00500397
device2-14.pgm 0.00289275
device2-1.pgm 0.0030439
device2-20.pgm 0.00354218
device2-2.pgm 0.00416819
device2-3.pgm 0.00454332
device2-4.pgm 0.00469965
device2-5.pgm 0.00730867
device2-6.pgm 0.0294943
device2-7.pgm 0.00290789
device2-8.pgm 0.00581054
device2-9.pgm 0.00430274
device3-10.pgm 0.00672808
device3-11.pgm 0.00706336
device3-12.pgm 0.00913617
device3-13.pgm 0.342208
device3-14.pgm 0.345499
device3-1.pgm 0.00780525
device3-20.pgm 0.00706336
device3-2.pgm 0.00266284
device3-3.pgm 0.0116996
device3-4.pgm 0.00913617
device3-5.pgm 0.198395
device3-6.pgm 0.0068462
device3-7.pgm 0.007844
device3-8.pgm 0.331365
device3-9.pgm 0.0125504
device4-10.pgm 0.0379637
device4-11.pgm 0.00770486
device4-12.pgm 0.0121606
device4-13.pgm 0.0213525
device4-14.pgm 0.5712
device4-1.pgm 0.00343084
device4-20.pgm 0.00386259
device4-2.pgm 0.0411152
device4-3.pgm 0.0310592
device4-4.pgm 0.0426278
device4-5.pgm 0.541081
device4-6.pgm 0.00405781
device4-7.pgm 0.335308
device4-8.pgm 0.00839016
device4-9.pgm 0.0271208
device5-10.pgm 0.0238551
device5-11.pgm 0.0191032
device5-12.pgm 0.0137022
device5-13.pgm 0.0326736
device5-14.pgm 0.0220715
device5-1.pgm 0.568657
device5-20.pgm 0.00375058
device5-2.pgm 0.0206926
device5-3.pgm 0.0361951
device5-4.pgm 0.00966953
device5-5.pgm 0.0139226
device5-6.pgm 0.0118536
device5-7.pgm 0.0196366
device5-8.pgm 0.0380195
device5-9.pgm 0.0257445
device6-10.pgm 0.357858
device6-11.pgm 0.0358103
device6-12.pgm 0.410091
device6-13.pgm 0.0314075
device6-14.pgm 0.839282
device6-1.pgm 0.335739
device6-20.pgm 0.00629367
device6-2.pgm 0.87309
device6-3.pgm 0.0280946
device6-4.pgm 0.409596
device6-5.pgm 0.338069
device6-6.pgm 0.00314515
device6-7.pgm 0.710475
device6-8.pgm 0.00454893
device6-9.pgm 0.372369
device7-10.pgm 0.00315649
device7-11.pgm 0.00445533
device7-12.pgm 0.00295058
device7-13.pgm 0.00660452
device7-14.pgm 0.0168079
device7-1.pgm 0.00793641
device7-20.pgm 0.0101
device7-2.pgm 0.00444462
device7-3.pgm 0.00444526
device7-4.pgm 0.00444087
device7-5.pgm 0.00416204
device7-6.pgm 0.00416464
device7-7.pgm 0.00862075
device7-8.pgm 0.00870283
device7-9.pgm 0.00314708
device8-10.pgm 0.596779
device8-11.pgm 0.102361
device8-12.pgm 0.100749
device8-13.pgm 0.215586
device8-14.pgm 0.235272
device8-1.pgm 0.114399
device8-20.pgm 0.21095
device8-2.pgm 0.232908
device8-3.pgm 0.13454
device8-4.pgm 0.142561
device8-5.pgm 0.442894
device8-6.pgm 0.402916
device8-7.pgm 0.657193
device8-8.pgm 0.0179046
device8-9.pgm 0.787333
device9-10.pgm 0.32626
device9-11.pgm 0.370864
device9-12.pgm 0.0500166
device9-13.pgm 0.0307063
device9-14.pgm 0.339213
device9-1.pgm 0.149467
device9-20.pgm 0.00341513
device9-2.pgm 0.352131
device9-3.pgm 0.00283183
device9-4.pgm 0.289832
device9-5.pgm 0.345205
device9-6.pgm 0.452742
device9-7.pgm 0.236664
device9-8.pgm 0.00339894
device9-9.pgm 0.419964
dog-10.pgm 0.47633
dog-11.pgm 0.146678
dog-12.pgm 0.269804
dog-13.pgm 0.281449
dog-14.pgm 0.594804
dog-1.pgm 0.207794
dog-20.pgm 0.436234
dog-2.pgm 0.10388
dog-3.pgm 0.500659
dog-4.pgm 0.418403
dog-5.pgm 0.51759
dog-6.pgm 1.20803
dog-7.pgm 0.579475
dog-8.pgm 0.391401
dog-9.pgm 0.408025
elephant-10.pgm 0.117843
elephant-11.pgm 0.0768798
elephant-12.pgm 0.0907677
elephant-13.pgm 0.227998
elephant-14.pgm 0.174438
elephant-1.pgm 0.195729
elephant-20.pgm 0.11245
elephant-2.pgm 0.119251
elephant-3.pgm 0.13232
elephant-4.pgm 0.116037
elephant-5.pgm 0.175213
elephant-6.pgm 0.129319
elephant-7.pgm 0.236848
elephant-8.pgm 0.22394
elephant-9.pgm 0.234136
face-10.pgm 0.0113245
face-11.pgm 0.00505237
face-12.pgm 0.0111976
face-13.pgm 0.0202967
face-14.pgm 0.0160112
face-1.pgm 0.20747
face-20.pgm 0.194725
face-2.pgm 0.180356
face-3.pgm 0.0100406
face-4.pgm 0.0050106
face-5.pgm 0.0209422
face-6.pgm 0.166565
face-7.pgm 0.0112614
face-8.pgm 0.0151946
face-9.pgm 0.20051
fish-10.pgm 0.0364822
fish-11.pgm 0.0431779
fish-12.pgm 0.165691
fish-13.pgm 0.159192
fish-14.pgm 0.266843
fish-1.pgm 0.262703
fish-20.pgm 0.250284
fish-2.pgm 0.284906
fish-3.pgm 0.159549
fish-4.pgm 0.126794
fish-5.pgm 0.098768
fish-6.pgm 1.10502
fish-7.pgm 0.200974
fish-8.pgm 0.219887
fish-9.pgm 0.30651
flatfish-10.pgm 0.0136508
flatfish-11.pgm 0
flatfish-12.pgm 0.0600224
flatfish-13.pgm 0.165577
flatfish-14.pgm 0.0686508
flatfish-1.pgm 0.0407975
flatfish-20.pgm 0.015412
flatfish-2.pgm 0.0107374
flatfish-3.pgm 0.0261065
flatfish-4.pgm 0.0661867
flatfish-5.pgm 0.032431
flatfish-6.pgm 0.0698163
flatfish-7.pgm 0.0124451
flatfish-8.pgm 0.0391002
flatfish-9.pgm 0.0698814
fly-10.pgm 0.0398424
fly-11.pgm 0.0448227
fly-12.pgm 0.30145
fly-13.pgm 0.232678
fly-14.pgm 0.281554
fly-1.pgm 0.358281
fly-20.pgm 0.364467
fly-2.pgm 0.125369
fly-3.pgm 0.132271
fly-4.pgm 0.395453
fly-5.pgm 0.399422
fly-6.pgm 0.128822
fly-7.pgm 0.135791
fly-8.pgm 0.09103
fly-9.pgm 0.0837632
fork-10.pgm 1.26125
fork-11.pgm 0.16126
fork-12.pgm 0.195197
fork-13.pgm 0.198367
fork-14.pgm 1.4565
fork-1.pgm 0.136964
fork-20.pgm 0.09769
fork-2.pgm 0.0216231
fork-3.pgm 1.16442
fork-4.pgm 1.3077
fork-5.pgm 0.0189926
fork-6.pgm 0.829397
fork-7.pgm 0.490853
fork-8.pgm 0.163377
fork-9.pgm 0.122502
fountain-01.pgm 0.0487934
fountain-02.pgm 0.0515594
fountain-03.pgm 0.0601699
fountain-04.pgm 0.046015
fountain-05.pgm 0.0360703
fountain-06.pgm 0.059543
fountain-07.pgm 0.0426803
fountain-08.pgm 0.0828436
fountain-09.pgm 0.0784427
fountain-10.pgm 0.089272
fountain-11.pgm 0.0685072
fountain-12.pgm 0.0936737
fountain-13.pgm 0.0538173
fountain-14.pgm 0.0370355
fountain-20.pgm 0.0466506
frog-10.pgm 0.183963
frog-11.pgm 0.188063
frog-12.pgm 0.489607
frog-13.pgm 0.481762
frog-14.pgm 0.446799
frog-1.pgm 0.175172
frog-20.pgm 0.285007
frog-2.pgm 0.0397203
frog-3.pgm 0.0331002
frog-4.pgm 0.425773
frog-5.pgm 0.41818
frog-6.pgm 0.279461
frog-7.pgm 0.282725
frog-8.pgm 0.451536
frog-9.pgm 0.443788
Glas-10.pgm 0.326486
Glas-11.pgm 0.233961
Glas-12.pgm 0.275879
Glas-13.pgm 0.267249
Glas-14.pgm 0.260726
Glas-1.pgm 0.266002
Glas-20.pgm 0.477413
Glas-2.pgm 0.288649
Glas-3.pgm 0.276347
Glas-4.pgm 0.25187
Glas-5.pgm 0.199792
Glas-6.pgm 0.292757
Glas-7.pgm 0.262051
Glas-8.pgm 0.218933
Glas-9.pgm 0.803222
guitar-10.pgm 0.609729
guitar-11.pgm 0.420227
guitar-12.pgm 0.579114
guitar-13.pgm 0.357178
guitar-14.pgm 0.476171
guitar-1.pgm 0.546601
guitar-20.pgm 0.175491
guitar-2.pgm 0.396718
guitar-3.pgm 0.363064
guitar-4.pgm 0.373092
guitar-5.pgm 0.414493
guitar-6.pgm 0.116975
guitar-7.pgm 0.154117
guitar-8.pgm 0.568296
guitar-9.pgm 0.421781
hammer-10.pgm 0.450884
hammer-11.pgm 0.46307
hammer-12.pgm 0.371003
hammer-13.pgm 0.371223
hammer-14.pgm 0.358438
hammer-1.pgm 0.944566
hammer-20.pgm 0.968307
hammer-2.pgm 0.968307
hammer-3.pgm 0.955157
hammer-4.pgm 0.634482
hammer-5.pgm 0.634583
hammer-6.pgm 0.623255
hammer-7.pgm 0.634583
hammer-8.pgm 0.463231
hammer-9.pgm 0.46307
hat-10.pgm 0.0572116
hat-11.pgm 0.220766
hat-12.pgm 0.320124
hat-13.pgm 0.314099
hat-14.pgm 0.155154
hat-1.pgm 0.320463
hat-20.pgm 0.0669202
hat-2.pgm 0.349589
hat-3.pgm 0.289231
hat-4.pgm 0.0627004
hat-5.pgm 0.0592609
hat-6.pgm 0.162539
hat-7.pgm 0.163098
hat-8.pgm 0.153161
hat-9.pgm 0.0533295
HCircle-10.pgm 0.138755
HCircle-11.pgm 0.107405
HCircle-12.pgm 0.0725267
HCircle-13.pgm 0.0550395
HCircle-14.pgm 0.0495537
HCircle-1.pgm 0.0671047
HCircle-20.pgm 0.10796
HCircle-2.pgm 0.074246
HCircle-3.pgm 0.0575893
HCircle-4.pgm 0.251354
HCircle-5.pgm 0.225371
HCircle-6.pgm 0.0933108
HCircle-7.pgm 0.0855513
HCircle-8.pgm 0.0694252
HCircle-9.pgm 0.261341
Heart-10.pgm 0.287698
Heart-11.pgm 0.217879
Heart-12.pgm 0.196065
Heart-13.pgm 0.364788
Heart-14.pgm 0.23016
Heart-1.pgm 0.331013
Heart-20.pgm 0.345474
Heart-2.pgm 0.297621
Heart-3.pgm 0.164304
Heart-4.pgm 0.133679
Heart-5.pgm 0.350914
Heart-6.pgm 0.313129
Heart-7.pgm 0.181209
Heart-8.pgm 0.303659
Heart-9.pgm 0.197954
horse-10.pgm 0.443947
horse-11.pgm 0.265298
horse-12.pgm 0.257135
horse-13.pgm 0.17869
horse-14.pgm 0.308129
horse-1.pgm 0.322945
horse-20.pgm 0.0901556
horse-2.pgm 0.323251
horse-3.pgm 0.281009
horse-4.pgm 0.274743
horse-5.pgm 0.240149
horse-6.pgm 0.280121
horse-7.pgm 0.288521
horse-8.pgm 0.286213
horse-9.pgm 0.447206
horseshoe-10.pgm 0.392442
horseshoe-11.pgm 0.745946
horseshoe-12.pgm 0.684417
horseshoe-13.pgm 0.42684
horseshoe-14.pgm 0.554745
horseshoe-1.pgm 0.547963
horseshoe-20.pgm 0.549893
horseshoe-2.pgm 0.581469
horseshoe-3.pgm 0.692215
horseshoe-4.pgm 0.545239
horseshoe-5.pgm 0.73916
horseshoe-6.pgm 0.444576
horseshoe-7.pgm 0.518842
horseshoe-8.pgm 0.639543
horseshoe-9.pgm 0.497533
jar-10.pgm 0.0324444
jar-11.pgm 0.0297291
jar-12.pgm 0.0377146
jar-13.pgm 0.0350114
jar-14.pgm 0.0396132
jar-1.pgm 0.0075878
jar-20.pgm 0.0037939
jar-2.pgm 0.00536538
jar-3.pgm 0.0037939
jar-4.pgm 0.119699
jar-5.pgm 0.11961
jar-6.pgm 0.11961
jar-7.pgm 0.11501
jar-8.pgm 0.0297291
jar-9.pgm 0.0281859
key-10.pgm 0.295236
key-11.pgm 0.175977
key-12.pgm 0.201026
key-13.pgm 0.308727
key-14.pgm 0.247202
key-1.pgm 0.310479
key-20.pgm 0.212933
key-2.pgm 0.250019
key-3.pgm 0.3482
key-4.pgm 0.0560022
key-5.pgm 0.286302
key-6.pgm 0.350778
key-7.pgm 0.309131
key-8.pgm 0.329048
key-9.pgm 0.437571
lizzard-10.pgm 0.324628
lizzard-11.pgm 0.388213
lizzard-12.pgm 0.388066
lizzard-13.pgm 0.392054
lizzard-14.pgm 0.380046
lizzard-1.pgm 0.317327
lizzard-20.pgm 0.32159
lizzard-2.pgm 0.320829
lizzard-3.pgm 0.215015
lizzard-4.pgm 0.220216
lizzard-5.pgm 0.214644
lizzard-6.pgm 0.21932
lizzard-7.pgm 0.222721
lizzard-8.pgm 0.246535
lizzard-9.pgm 0.182993
lmfish-10.pgm 0.11199
lmfish-11.pgm 0.150753
lmfish-12.pgm 0.118005
lmfish-13.pgm 0.114946
lmfish-14.pgm 0.174757
lmfish-1.pgm 0.164357
lmfish-20.pgm 0.13426
lmfish-2.pgm 0.0579638
lmfish-3.pgm 0.230143
lmfish-4.pgm 0.0511045
lmfish-5.pgm 0.188801
lmfish-6.pgm 0.136107
lmfish-7.pgm 0.134913
lmfish-8.pgm 0.193048
lmfish-9.pgm 0.20282
Misk-10.pgm 0.244959
Misk-11.pgm 0.262019
Misk-12.pgm 0.0943784
Misk-13.pgm 0.156202
Misk-14.pgm 0.154154
Misk-1.pgm 0.175845
Misk-20.pgm 0.23613
Misk-2.pgm 0.0787686
Misk-3.pgm 0.077231
Misk-4.pgm 0.115925
Misk-5.pgm 0.244069
Misk-6.pgm 0.132684
Misk-7.pgm 0.127179
Misk-8.pgm 0.168767
Misk-9.pgm 0.268981
octopus-10.pgm 0.0957057
octopus-11.pgm 0.0507965
octopus-12.pgm 0.40966
octopus-13.pgm 0.351305
octopus-14.pgm 0.243791
octopus-1.pgm 0.179351
octopus-20.pgm 0.193222
octopus-2.pgm 0.10342
octopus-3.pgm 0.0453647
octopus-4.pgm 0.30354
octopus-5.pgm 0.273203
octopus-6.pgm 0.213784
octopus-7.pgm 0.0858536
octopus-8.pgm 0.177708
octopus-9.pgm 0.138878
pencil-10.pgm 1.34488
pencil-11.pgm 1.09839
pencil-12.pgm 0.805592
pencil-13.pgm 1.4092
pencil-14.pgm 1.09034
pencil-1.pgm 0.164764
pencil-20.pgm 0.646511
pencil-2.pgm 0.927308
pencil-3.pgm 0.763057
pencil-4.pgm 1.0646
pencil-5.pgm 0.872022
pencil-6.pgm 1.19973
pencil-7.pgm 1.16596
pencil-8.pgm 0.885802
pencil-9.pgm 0.725695
personal_car-10.pgm 0.129116
personal_car-11.pgm 0.0313545
personal_car-12.pgm 0.070355
personal_car-13.pgm 0.0586173
personal_car-14.pgm 0.104574
personal_car-1.pgm 0.032325
personal_car-20.pgm 0.0358236
personal_car-2.pgm 0.0486195
personal_car-3.pgm 0.149638
personal_car-4.pgm 0.0474686
personal_car-5.pgm 0.0587836
personal_car-6.pgm 0.150532
personal_car-7.pgm 0.0643193
personal_car-8.pgm 0.0494325
personal_car-9.pgm 0.067914
pocket-10.pgm 0.55518
pocket-11.pgm 0.486039
pocket-12.pgm 0.723616
pocket-13.pgm 0.396511
pocket-14.pgm 0.854055
pocket-1.pgm 0.723225
pocket-20.pgm 0.855746
pocket-2.pgm 0.806895
pocket-3.pgm 0.339226
pocket-4.pgm 0.702709
pocket-5.pgm 0.898861
pocket-6.pgm 0.365711
pocket-7.pgm 0.677768
pocket-8.pgm 0.625189
pocket-9.pgm 0.7156
rat-01.pgm 0.266669
rat-02.pgm 0.26307
rat-03.pgm 0.190354
rat-04.pgm 0.225655
rat-05.pgm 0.26138
rat-06.pgm 0.220783
rat-07.pgm 0.238038
rat-08.pgm 0.277885
rat-09.pgm 0.759471
rat-10.pgm 0.286338
rat-11.pgm 0.263969
rat-12.pgm 0.222573
rat-13.pgm 0.323186
rat-14.pgm 0.318025
rat-20.pgm 0.275308
ray-10.pgm 0.225128
ray-11.pgm 0.180195
ray-12.pgm 0.180603
ray-13.pgm 0.356113
ray-14.pgm 0.353489
ray-1.pgm 0.217248
ray-20.pgm 0.213983
ray-2.pgm 0.213754
ray-3.pgm 0.0543204
ray-4.pgm 0.0556029
ray-5.pgm 0.0585495
ray-6.pgm 0.280405
ray-7.pgm 0.11574
ray-8.pgm 0.285071
ray-9.pgm 0.221867
sea_snake-10.pgm 0.197691
sea_snake-11.pgm 0.43953
sea_snake-12.pgm 0.333961
sea_snake-13.pgm 0.729358
sea_snake-14.pgm 0.691099
sea_snake-1.pgm 0.763051
sea_snake-20.pgm 1.0402
sea_snake-2.pgm 0.498769
sea_snake-3.pgm 0.425541
sea_snake-4.pgm 0.449867
sea_snake-5.pgm 0.97621
sea_snake-6.pgm 0.854216
sea_snake-7.pgm 0.934223
sea_snake-8.pgm 0.914383
sea_snake-9.pgm 0.18938
shoe-10.pgm 0.471766
shoe-11.pgm 0.396965
shoe-12.pgm 0.409338
shoe-13.pgm 0.0953476
shoe-14.pgm 0.533723
shoe-1.pgm 0.391692
shoe-20.pgm 0.469362
shoe-2.pgm 0.419069
shoe-3.pgm 0.351671
shoe-4.pgm 0.484784
shoe-5.pgm 0.320634
shoe-6.pgm 0.32276
shoe-7.pgm 0.499614
shoe-8.pgm 0.295961
shoe-9.pgm 0.297457
spoon-10.pgm 0.706659
spoon-11.pgm 0.719304
spoon-12.pgm 0.374671
spoon-13.pgm 0.374625
spoon-14.pgm 0.374625
spoon-1.pgm 0.673972
spoon-20.pgm 0.666467
spoon-2.pgm 0.666467
spoon-3.pgm 0.6747
spoon-4.pgm 0.426025
spoon-5.pgm 0.432219
spoon-6.pgm 0.432219
spoon-7.pgm 0.439729
