resultat image
classic-11.pgm 0.22026
classic-12.pgm 0.286475
classic-13.pgm 0.238588
classic-14.pgm 0.260793
classic-1.pgm 0.235346
classic-20.pgm 0.235346
classic-2.pgm 0.249644
classic-3.pgm 0.249644
classic-4.pgm 0.253975
classic-5.pgm 0.253975
classic-6.pgm 0.202149
classic-7.pgm 0.202149
classic-8.pgm 0.277718
classic-9.pgm 0.277718
Comma-10.pgm 0.276057
Comma-11.pgm 0.343701
Comma-12.pgm 0.339028
Comma-13.pgm 0.324968
Comma-14.pgm 0.315038
Comma-1.pgm 0.322312
Comma-20.pgm 0.261793
Comma-2.pgm 0.330861
Comma-3.pgm 0.322312
Comma-4.pgm 0.345094
Comma-5.pgm 0.284354
Comma-6.pgm 0.328156
Comma-7.pgm 0.326547
Comma-8.pgm 0.274886
Comma-9.pgm 0.304231
crown-10.pgm 0.144025
crown-11.pgm 0.151576
crown-12.pgm 0.196385
crown-13.pgm 0.206221
crown-14.pgm 0.119507
crown-1.pgm 0.186653
crown-20.pgm 0.143079
crown-2.pgm 0.197169
crown-3.pgm 0.13876
crown-4.pgm 0.164242
crown-5.pgm 0.201303
crown-6.pgm 0.140361
crown-7.pgm 0.159518
crown-8.pgm 0.181384
crown-9.pgm 0.152928
cup-10.pgm 0.181511
cup-11.pgm 0.111642
cup-12.pgm 0.0966519
cup-13.pgm 0.173625
cup-14.pgm 0.179656
cup-1.pgm 0.113128
cup-20.pgm 0.228299
cup-2.pgm 0.24089
cup-3.pgm 0.172511
cup-4.pgm 0.204481
cup-5.pgm 0.212283
cup-6.pgm 0.132052
cup-7.pgm 0.215039
cup-8.pgm 0.179069
cup-9.pgm 0.212952
deer-10.pgm 0.258198
deer-11.pgm 0.258198
deer-12.pgm 0.212054
deer-13.pgm 0.212054
deer-14.pgm 0.309788
deer-1.pgm 0.198991
deer-20.pgm 0.178375
deer-2.pgm 0.186362
deer-3.pgm 0.186362
deer-4.pgm 0.201366
deer-5.pgm 0.198991
deer-6.pgm 0.238001
deer-7.pgm 0.238132
deer-8.pgm 0.242917
deer-9.pgm 0.242917
device0-10.pgm 0.199188
device0-11.pgm 0.200111
device0-12.pgm 0.19768
device0-13.pgm 0.19659
device0-14.pgm 0.130521
device0-1.pgm 0.156397
device0-20.pgm 0.135624
device0-2.pgm 0.196231
device0-3.pgm 0.15641
device0-4.pgm 0.153181
device0-5.pgm 0.161271
device0-6.pgm 0.155565
device0-7.pgm 0.200794
device0-8.pgm 0.152023
device0-9.pgm 0.120512
device1-10.pgm 0.163704
device1-11.pgm 0.162106
device1-12.pgm 0.166467
device1-13.pgm 0.167049
device1-14.pgm 0.173057
device1-1.pgm 0.168279
device1-20.pgm 0.169347
device1-2.pgm 0.160396
device1-3.pgm 0.165205
device1-4.pgm 0.173036
device1-5.pgm 0.167049
device1-6.pgm 0.165231
device1-7.pgm 0.166737
device1-8.pgm 0.172007
device1-9.pgm 0.159852
device2-10.pgm 0.12623
device2-11.pgm 0.128694
device2-12.pgm 0.124579
device2-13.pgm 0.129086
device2-14.pgm 0.124597
device2-1.pgm 0.124859
device2-20.pgm 0.121332
device2-2.pgm 0.126813
device2-3.pgm 0.0773627
device2-4.pgm 0.242724
device2-5.pgm 0.0961285
device2-6.pgm 0.0910021
device2-7.pgm 0.125399
device2-8.pgm 0.12601
device2-9.pgm 0.124812
device3-10.pgm 0.181896
device3-11.pgm 0.252642
device3-12.pgm 0.250659
device3-13.pgm 0.251823
device3-14.pgm 0.0702732
device3-1.pgm 0.182674
device3-20.pgm 0.252642
device3-2.pgm 0.166797
device3-3.pgm 0.136257
device3-4.pgm 0.250659
device3-5.pgm 0.169591
device3-6.pgm 0.0802642
device3-7.pgm 0.0800529
device3-8.pgm 0.251703
device3-9.pgm 0.249367
device4-10.pgm 0.302619
device4-11.pgm 0.334472
device4-12.pgm 0.331159
device4-13.pgm 0.34335
device4-14.pgm 0.329984
device4-1.pgm 0.0555966
device4-20.pgm 0.330314
device4-2.pgm 0.333488
device4-3.pgm 0.220807
device4-4.pgm 0.262447
device4-5.pgm 0.335437
device4-6.pgm 0.341682
device4-7.pgm 0.284006
device4-8.pgm 0.327051
device4-9.pgm 0.300774
device5-10.pgm 0.17351
device5-11.pgm 0.172519
device5-12.pgm 0.169548
device5-13.pgm 0.170613
device5-14.pgm 0.169902
device5-1.pgm 0.170163
device5-20.pgm 0.170362
device5-2.pgm 0.170647
device5-3.pgm 0.170094
device5-4.pgm 0.173807
device5-5.pgm 0.171631
device5-6.pgm 0.171756
device5-7.pgm 0.170601
device5-8.pgm 0.17045
device5-9.pgm 0.174213
device6-10.pgm 0.212843
device6-11.pgm 0.212467
device6-12.pgm 0.204262
device6-13.pgm 0.198606
device6-14.pgm 0.199602
device6-1.pgm 0.198825
device6-20.pgm 0.198667
device6-2.pgm 0.194943
device6-3.pgm 0.160901
device6-4.pgm 0.167213
device6-5.pgm 0.18012
device6-6.pgm 0.179922
device6-7.pgm 0.208635
device6-8.pgm 0.208532
device6-9.pgm 0.214387
device7-10.pgm 0.101673
device7-11.pgm 0.101029
device7-12.pgm 0.100401
device7-13.pgm 0.102237
device7-14.pgm 0.101719
device7-1.pgm 0.101214
device7-20.pgm 0.101786
device7-2.pgm 0.100143
device7-3.pgm 0.10097
device7-4.pgm 0.100569
device7-5.pgm 0.101191
device7-6.pgm 0.101786
device7-7.pgm 0.100569
device7-8.pgm 0.10097
device7-9.pgm 0.101019
device8-10.pgm 0.346526
device8-11.pgm 0.345904
device8-12.pgm 0.315811
device8-13.pgm 0.320634
device8-14.pgm 0.233782
device8-1.pgm 0.314784
device8-20.pgm 0.31097
device8-2.pgm 0.22357
device8-3.pgm 0.2343
device8-4.pgm 0.31578
device8-5.pgm 0.320288
device8-6.pgm 0.23707
device8-7.pgm 0.337241
device8-8.pgm 0.342291
device8-9.pgm 0.344072
device9-10.pgm 0.0248376
device9-11.pgm 0.0248379
device9-12.pgm 0.0327378
device9-13.pgm 0.0271566
device9-14.pgm 0.0279546
device9-1.pgm 0.0327358
device9-20.pgm 0.0248374
device9-2.pgm 0.0257734
device9-3.pgm 0.0472728
device9-4.pgm 0.0248377
device9-5.pgm 0.0248377
device9-6.pgm 0.0248375
device9-7.pgm 0.0248376
device9-8.pgm 0.0733494
device9-9.pgm 0.0248374
dog-10.pgm 0.268378
dog-11.pgm 0.263873
dog-12.pgm 0.244579
dog-13.pgm 0.244579
dog-14.pgm 0.283482
dog-1.pgm 0.253533
dog-20.pgm 0.26469
dog-2.pgm 0.229263
dog-3.pgm 0.28329
dog-4.pgm 0.258187
dog-5.pgm 0.254167
dog-6.pgm 0.280785
dog-7.pgm 0.280648
dog-8.pgm 0.258187
dog-9.pgm 0.249975
elephant-10.pgm 0.157906
elephant-11.pgm 0.166249
elephant-12.pgm 0.200133
elephant-13.pgm 0.238089
elephant-14.pgm 0.120808
elephant-1.pgm 0.144017
elephant-20.pgm 0.228833
elephant-2.pgm 0.182781
elephant-3.pgm 0.152617
elephant-4.pgm 0.198788
elephant-5.pgm 0.119143
elephant-6.pgm 0.1219
elephant-7.pgm 0.116445
elephant-8.pgm 0.154774
elephant-9.pgm 0.24151
face-10.pgm 0.115654
face-11.pgm 0.11545
face-12.pgm 0.11438
face-13.pgm 0.134216
face-14.pgm 0.133969
face-1.pgm 0.116603
face-20.pgm 0.114903
face-2.pgm 0.114128
face-3.pgm 0.14982
face-4.pgm 0.149451
face-5.pgm 0.133542
face-6.pgm 0.133456
face-7.pgm 0.133456
face-8.pgm 0.120965
face-9.pgm 0.115669
fish-10.pgm 0.235668
fish-11.pgm 0.186761
fish-12.pgm 0.273535
fish-13.pgm 0.277983
fish-14.pgm 0.161634
fish-1.pgm 0.180921
fish-20.pgm 0.205198
fish-2.pgm 0.168504
fish-3.pgm 0.28098
fish-4.pgm 0.304422
fish-5.pgm 0.187909
fish-6.pgm 0.388009
fish-7.pgm 0.254715
fish-8.pgm 0.168648
fish-9.pgm 0.196654
flatfish-10.pgm 0.180216
flatfish-11.pgm 0.131466
flatfish-12.pgm 0.19354
flatfish-13.pgm 0.174787
flatfish-14.pgm 0.170636
flatfish-1.pgm 0.202058
flatfish-20.pgm 0.204279
flatfish-2.pgm 0.215206
flatfish-3.pgm 0.183829
flatfish-4.pgm 0.221008
flatfish-5.pgm 0.199386
flatfish-6.pgm 0.222478
flatfish-7.pgm 0.200609
flatfish-8.pgm 0.193994
flatfish-9.pgm 0.194499
fly-10.pgm 0.235923
fly-11.pgm 0.236718
fly-12.pgm 0.194208
fly-13.pgm 0.161079
fly-14.pgm 0.199641
fly-1.pgm 0.181617
fly-20.pgm 0.181604
fly-2.pgm 0.251953
fly-3.pgm 0.251953
fly-4.pgm 0.225378
fly-5.pgm 0.225372
fly-6.pgm 0.242666
fly-7.pgm 0.24267
fly-8.pgm 0.163828
fly-9.pgm 0.163828
fork-10.pgm 0.297896
fork-11.pgm 0.291215
fork-12.pgm 0.298394
fork-13.pgm 0.259691
fork-14.pgm 0.324578
fork-1.pgm 0.343381
fork-20.pgm 0.3378
fork-2.pgm 0.350924
fork-3.pgm 0.258117
fork-4.pgm 0.310646
fork-5.pgm 0.336496
fork-6.pgm 0.335199
fork-7.pgm 0.237581
fork-8.pgm 0.258684
fork-9.pgm 0.378717
fountain-01.pgm 0.264585
fountain-02.pgm 0.18794
fountain-03.pgm 0.266833
fountain-04.pgm 0.24842
fountain-05.pgm 0.25814
fountain-06.pgm 0.261371
fountain-07.pgm 0.254602
fountain-08.pgm 0.273239
fountain-09.pgm 0.258558
fountain-10.pgm 0.19673
fountain-11.pgm 0.197204
fountain-12.pgm 0.209878
fountain-13.pgm 0.198347
fountain-14.pgm 0.198375
fountain-20.pgm 0.259178
frog-10.pgm 0.190389
frog-11.pgm 0.19077
frog-12.pgm 0.181617
frog-13.pgm 0.181655
frog-14.pgm 0.202371
frog-1.pgm 0.192094
frog-20.pgm 0.212553
frog-2.pgm 0.132329
frog-3.pgm 0.132329
frog-4.pgm 0.208937
frog-5.pgm 0.207286
frog-6.pgm 0.22211
frog-7.pgm 0.22211
frog-8.pgm 0.182906
frog-9.pgm 0.182913
Glas-10.pgm 0.254659
Glas-11.pgm 0.267779
Glas-12.pgm 0.265165
Glas-13.pgm 0.265165
Glas-14.pgm 0.265165
Glas-1.pgm 0.265165
Glas-20.pgm 0.265165
Glas-2.pgm 0.265165
Glas-3.pgm 0.268152
Glas-4.pgm 0.265165
Glas-5.pgm 0.265573
Glas-6.pgm 0.269493
Glas-7.pgm 0.265165
Glas-8.pgm 0.265165
Glas-9.pgm 0.265165
guitar-10.pgm 0.327168
guitar-11.pgm 0.338707
guitar-12.pgm 0.339204
guitar-13.pgm 0.314028
guitar-14.pgm 0.222893
guitar-1.pgm 0.351259
guitar-20.pgm 0.217791
guitar-2.pgm 0.236661
guitar-3.pgm 0.227853
guitar-4.pgm 0.323394
guitar-5.pgm 0.341576
guitar-6.pgm 0.298671
guitar-7.pgm 0.307747
guitar-8.pgm 0.337933
guitar-9.pgm 0.318723
hammer-10.pgm 0.285218
hammer-11.pgm 0.285218
hammer-12.pgm 0.260528
hammer-13.pgm 0.260528
hammer-14.pgm 0.260528
hammer-1.pgm 0.371466
hammer-20.pgm 0.376813
hammer-2.pgm 0.376813
hammer-3.pgm 0.376813
hammer-4.pgm 0.319071
hammer-5.pgm 0.319071
hammer-6.pgm 0.319071
hammer-7.pgm 0.319071
hammer-8.pgm 0.285218
hammer-9.pgm 0.285218
hat-10.pgm 0.136976
hat-11.pgm 0.301132
hat-12.pgm 0.178401
hat-13.pgm 0.18891
hat-14.pgm 0.135353
hat-1.pgm 0.183365
hat-20.pgm 0.155001
hat-2.pgm 0.319106
hat-3.pgm 0.191613
hat-4.pgm 0.287548
hat-5.pgm 0.286924
hat-6.pgm 0.142921
hat-7.pgm 0.346106
hat-8.pgm 0.285145
hat-9.pgm 0.153075
HCircle-10.pgm 0.271698
HCircle-11.pgm 0.272121
HCircle-12.pgm 0.27268
HCircle-13.pgm 0.117806
HCircle-14.pgm 0.189096
HCircle-1.pgm 0.271148
HCircle-20.pgm 0.264094
HCircle-2.pgm 0.259763
HCircle-3.pgm 0.214077
HCircle-4.pgm 0.268856
HCircle-5.pgm 0.133496
HCircle-6.pgm 0.277357
HCircle-7.pgm 0.271832
HCircle-8.pgm 0.271631
HCircle-9.pgm 0.170477
Heart-10.pgm 0.193072
Heart-11.pgm 0.172206
Heart-12.pgm 0.254631
Heart-13.pgm 0.187716
Heart-14.pgm 0.16597
Heart-1.pgm 0.18764
Heart-20.pgm 0.191438
Heart-2.pgm 0.194286
Heart-3.pgm 0.18764
Heart-4.pgm 0.18764
Heart-5.pgm 0.198268
Heart-6.pgm 0.18764
Heart-7.pgm 0.18764
Heart-8.pgm 0.179806
Heart-9.pgm 0.168276
horse-10.pgm 0.293618
horse-11.pgm 0.271564
horse-12.pgm 0.274623
horse-13.pgm 0.248473
horse-14.pgm 0.245514
horse-1.pgm 0.27607
horse-20.pgm 0.228408
horse-2.pgm 0.274471
horse-3.pgm 0.340382
horse-4.pgm 0.345134
horse-5.pgm 0.228191
horse-6.pgm 0.293244
horse-7.pgm 0.315879
horse-8.pgm 0.315073
horse-9.pgm 0.293634
horseshoe-10.pgm 0.192151
horseshoe-11.pgm 0.142831
horseshoe-12.pgm 0.161114
horseshoe-13.pgm 0.134983
horseshoe-14.pgm 0.0825606
horseshoe-1.pgm 0.189669
horseshoe-20.pgm 0.134983
horseshoe-2.pgm 0.175535
horseshoe-3.pgm 0.161457
horseshoe-4.pgm 0.15361
horseshoe-5.pgm 0.154978
horseshoe-6.pgm 0.168167
horseshoe-7.pgm 0.137835
horseshoe-8.pgm 0.163096
horseshoe-9.pgm 0.13566
jar-10.pgm 0.134755
jar-11.pgm 0.134755
jar-12.pgm 0.176536
jar-13.pgm 0.176536
jar-14.pgm 0.176536
jar-1.pgm 0.146844
jar-20.pgm 0.146844
jar-2.pgm 0.146844
jar-3.pgm 0.146844
jar-4.pgm 0.0932115
jar-5.pgm 0.0932115
jar-6.pgm 0.0932115
jar-7.pgm 0.0932115
jar-8.pgm 0.134755
jar-9.pgm 0.134755
key-10.pgm 0.283978
key-11.pgm 0.285363
key-12.pgm 0.222388
key-13.pgm 0.31247
key-14.pgm 0.250588
key-1.pgm 0.268159
key-20.pgm 0.257768
key-2.pgm 0.255573
key-3.pgm 0.29211
key-4.pgm 0.22401
key-5.pgm 0.280687
key-6.pgm 0.290875
key-7.pgm 0.267945
key-8.pgm 0.316536
key-9.pgm 0.321772
lizzard-10.pgm 0.245446
lizzard-11.pgm 0.295022
lizzard-12.pgm 0.295022
lizzard-13.pgm 0.290036
lizzard-14.pgm 0.209102
lizzard-1.pgm 0.219973
lizzard-20.pgm 0.219973
lizzard-2.pgm 0.219374
lizzard-3.pgm 0.209566
lizzard-4.pgm 0.209566
lizzard-5.pgm 0.209311
lizzard-6.pgm 0.240105
lizzard-7.pgm 0.296986
lizzard-8.pgm 0.277693
lizzard-9.pgm 0.280373
lmfish-10.pgm 0.210831
lmfish-11.pgm 0.190169
lmfish-12.pgm 0.19065
lmfish-13.pgm 0.191618
lmfish-14.pgm 0.186475
lmfish-1.pgm 0.123607
lmfish-20.pgm 0.169631
lmfish-2.pgm 0.149394
lmfish-3.pgm 0.160745
lmfish-4.pgm 0.13904
lmfish-5.pgm 0.141827
lmfish-6.pgm 0.14604
lmfish-7.pgm 0.180559
lmfish-8.pgm 0.170973
lmfish-9.pgm 0.271728
Misk-10.pgm 0.158101
Misk-11.pgm 0.249304
Misk-12.pgm 0.252197
Misk-13.pgm 0.173891
Misk-14.pgm 0.12186
Misk-1.pgm 0.171009
Misk-20.pgm 0.112846
Misk-2.pgm 0.130763
Misk-3.pgm 0.17095
Misk-4.pgm 0.174626
Misk-5.pgm 0.186626
Misk-6.pgm 0.172659
Misk-7.pgm 0.175331
Misk-8.pgm 0.170811
Misk-9.pgm 0.171043
octopus-10.pgm 0.123343
octopus-11.pgm 0.0888039
octopus-12.pgm 0.0900402
octopus-13.pgm 0.12573
octopus-14.pgm 0.114355
octopus-1.pgm 0.193052
octopus-20.pgm 0.19695
octopus-2.pgm 0.139138
octopus-3.pgm 0.0878687
octopus-4.pgm 0.137667
octopus-5.pgm 0.145945
octopus-6.pgm 0.16004
octopus-7.pgm 0.190795
octopus-8.pgm 0.156731
octopus-9.pgm 0.143587
pencil-10.pgm 0.37602
pencil-11.pgm 0.354565
pencil-12.pgm 0.283703
pencil-13.pgm 0.320681
pencil-14.pgm 0.278023
pencil-1.pgm 0.21095
pencil-20.pgm 0.267698
pencil-2.pgm 0.382055
pencil-3.pgm 0.257346
pencil-4.pgm 0.408055
pencil-5.pgm 0.356472
pencil-6.pgm 0.413712
pencil-7.pgm 0.31424
pencil-8.pgm 0.349684
pencil-9.pgm 0.243325
personal_car-10.pgm 0.179984
personal_car-11.pgm 0.158398
personal_car-12.pgm 0.18206
personal_car-13.pgm 0.164449
personal_car-14.pgm 0.18179
personal_car-1.pgm 0.152474
personal_car-20.pgm 0.218816
personal_car-2.pgm 0.175254
personal_car-3.pgm 0.16702
personal_car-4.pgm 0.190076
personal_car-5.pgm 0.166685
personal_car-6.pgm 0.178271
personal_car-7.pgm 0.167296
personal_car-8.pgm 0.160274
personal_car-9.pgm 0.16468
pocket-10.pgm 0.185165
pocket-11.pgm 0.187471
pocket-12.pgm 0.168525
pocket-13.pgm 0.179159
pocket-14.pgm 0.185487
pocket-1.pgm 0.164978
pocket-20.pgm 0.179888
pocket-2.pgm 0.176384
pocket-3.pgm 0.185609
pocket-4.pgm 0.148419
pocket-5.pgm 0.172891
pocket-6.pgm 0.194091
pocket-7.pgm 0.172383
pocket-8.pgm 0.192168
pocket-9.pgm 0.140026
rat-01.pgm 0.293033
rat-02.pgm 0.276642
rat-03.pgm 0.280815
rat-04.pgm 0.294216
rat-05.pgm 0.286704
rat-06.pgm 0.29188
rat-07.pgm 0.298783
rat-08.pgm 0.292983
rat-09.pgm 0.275078
rat-10.pgm 0.186113
rat-11.pgm 0.190512
rat-12.pgm 0.167286
rat-13.pgm 0.15798
rat-14.pgm 0.150422
rat-20.pgm 0.192053
ray-10.pgm 0.201297
ray-11.pgm 0.26216
ray-12.pgm 0.261584
ray-13.pgm 0.236486
ray-14.pgm 0.233992
ray-1.pgm 0.126291
ray-20.pgm 0.126291
ray-2.pgm 0.127749
ray-3.pgm 0.233502
ray-4.pgm 0.233502
ray-5.pgm 0.239083
ray-6.pgm 0.16498
ray-7.pgm 0.171058
ray-8.pgm 0.164786
ray-9.pgm 0.198159
sea_snake-10.pgm 0.258094
sea_snake-11.pgm 0.291985
sea_snake-12.pgm 0.30873
sea_snake-13.pgm 0.265467
sea_snake-14.pgm 0.266412
sea_snake-1.pgm 0.267951
sea_snake-20.pgm 0.152078
sea_snake-2.pgm 0.138044
sea_snake-3.pgm 0.241896
sea_snake-4.pgm 0.215718
sea_snake-5.pgm 0.0910457
sea_snake-6.pgm 0.185844
sea_snake-7.pgm 0.191653
sea_snake-8.pgm 0.15032
sea_snake-9.pgm 0.25642
shoe-10.pgm 0.208312
shoe-11.pgm 0.213681
shoe-12.pgm 0.203122
shoe-13.pgm 0.182859
shoe-14.pgm 0.239276
shoe-1.pgm 0.206102
shoe-20.pgm 0.224208
shoe-2.pgm 0.235238
shoe-3.pgm 0.229485
shoe-4.pgm 0.236388
shoe-5.pgm 0.222764
shoe-6.pgm 0.223125
shoe-7.pgm 0.217072
shoe-8.pgm 0.212896
shoe-9.pgm 0.21833
spoon-10.pgm 0.341266
spoon-11.pgm 0.341266
spoon-12.pgm 0.249413
spoon-13.pgm 0.249413
spoon-14.pgm 0.249413
spoon-1.pgm 0.353162
spoon-20.pgm 0.353162
spoon-2.pgm 0.353162
spoon-3.pgm 0.353162
spoon-4.pgm 0.320631
spoon-5.pgm 0.320631
spoon-6.pgm 0.320631
spoon-7.pgm 0.320631
spoon-8.pgm 0.341266
spoon-9.pgm 0.341266
spring-10.pgm 0.305672
spring-11.pgm 0.307787
spring-12.pgm 0.327941
spring-13.pgm 0.311217
spring-14.pgm 0.276042
spring-1.pgm 0.263613
spring-20.pgm 0.334804
spring-2.pgm 0.264645
spring-3.pgm 0.303811
spring-4.pgm 0.284396
spring-5.pgm 0.263613
