resultat image
personal_car-14.pgm 0.313941
personal_car-1.pgm 0.340948
personal_car-20.pgm 0.344951
personal_car-2.pgm 0.364827
personal_car-3.pgm 0.314362
personal_car-4.pgm 0.322577
personal_car-5.pgm 0.343238
personal_car-6.pgm 0.33936
personal_car-7.pgm 0.36372
personal_car-8.pgm 0.383898
personal_car-9.pgm 0.356827
pocket-10.pgm 0.140759
pocket-11.pgm 0.0806648
pocket-12.pgm 0.17574
pocket-13.pgm 0.215268
pocket-14.pgm 0.166345
pocket-1.pgm 0.12648
pocket-20.pgm 0.0829743
pocket-2.pgm 0.16149
pocket-3.pgm 0.135728
pocket-4.pgm 0.102292
pocket-5.pgm 0.125002
pocket-6.pgm 0.111362
pocket-7.pgm 0.137404
pocket-8.pgm 0.123932
pocket-9.pgm 0.151707
rat-01.pgm 0.243062
rat-02.pgm 0.230904
rat-03.pgm 0.255676
rat-04.pgm 0.231475
rat-05.pgm 0.255508
rat-06.pgm 0.23583
rat-07.pgm 0.243345
rat-08.pgm 0.246749
rat-09.pgm 0.518421
rat-10.pgm 0.237281
rat-11.pgm 0.248536
rat-12.pgm 0.242241
rat-13.pgm 0.235115
rat-14.pgm 0.237893
rat-20.pgm 0.239995
ray-10.pgm 0.26343
ray-11.pgm 0.20017
ray-12.pgm 0.19875
ray-13.pgm 0.254143
ray-14.pgm 0.251912
ray-1.pgm 0.333668
ray-20.pgm 0.333668
ray-2.pgm 0.333019
ray-3.pgm 0.451805
ray-4.pgm 0.451805
ray-5.pgm 0.451375
ray-6.pgm 0.257579
ray-7.pgm 0.410955
ray-8.pgm 0.25674
ray-9.pgm 0.262889
sea_snake-10.pgm 0.205907
sea_snake-11.pgm 0.210059
sea_snake-12.pgm 0.221537
sea_snake-13.pgm 0.193933
sea_snake-14.pgm 0.188196
sea_snake-1.pgm 0.121655
sea_snake-20.pgm 0.164622
sea_snake-2.pgm 0.122412
sea_snake-3.pgm 0.191359
sea_snake-4.pgm 0.191496
sea_snake-5.pgm 0.12806
sea_snake-6.pgm 0.127617
sea_snake-7.pgm 0.162965
sea_snake-8.pgm 0.163205
sea_snake-9.pgm 0.204928
shoe-10.pgm 0.336593
shoe-11.pgm 0.372197
shoe-12.pgm 0.347771
shoe-13.pgm 0.352557
shoe-14.pgm 0.319596
shoe-1.pgm 0.371498
shoe-20.pgm 0.344604
shoe-2.pgm 0.340449
shoe-3.pgm 0.388187
shoe-4.pgm 0.332153
shoe-5.pgm 0.404629
shoe-6.pgm 0.392259
shoe-7.pgm 0.322127
shoe-8.pgm 0.397661
shoe-9.pgm 0.381975
spoon-10.pgm 0.254906
spoon-11.pgm 0.254906
spoon-12.pgm 0.360631
spoon-13.pgm 0.360631
spoon-14.pgm 0.360631
spoon-1.pgm 0.258579
spoon-20.pgm 0.258579
spoon-2.pgm 0.258579
spoon-3.pgm 0.258579
spoon-4.pgm 0.357292
spoon-5.pgm 0.357292
spoon-6.pgm 0.357292
spoon-7.pgm 0.357292
spoon-8.pgm 0.254906
spoon-9.pgm 0.254906
spring-10.pgm 0.0958566
spring-11.pgm 0.104142
spring-12.pgm 0.126554
spring-13.pgm 0.101921
spring-14.pgm 0.0485515
spring-1.pgm 0.163439
spring-20.pgm 0.192391
spring-2.pgm 0.103926
spring-3.pgm 0.0724405
spring-4.pgm 0.158554
spring-5.pgm 0.163439
spring-6.pgm 0.10922
