resultat image
bottle-06.pgm 9
bottle-07.pgm 11
bottle-08.pgm 12
bottle-09.pgm 15
bottle-10.pgm 8
bottle-11.pgm 11
bottle-12.pgm 13
bottle-13.pgm 10
bottle-14.pgm 15
bottle-20.pgm 11
brick-01.pgm 14
brick-02.pgm 16
brick-03.pgm 16
brick-04.pgm 11
brick-05.pgm 15
brick-06.pgm 16
brick-07.pgm 12
brick-08.pgm 12
brick-09.pgm 12
brick-10.pgm 12
brick-11.pgm 12
brick-12.pgm 12
brick-13.pgm 18
brick-14.pgm 12
brick-20.pgm 11
butterfly-10.pgm 35
butterfly-11.pgm 33
butterfly-12.pgm 16
butterfly-13.pgm 19
butterfly-14.pgm 20
butterfly-1.pgm 28
butterfly-20.pgm 46
butterfly-2.pgm 32
butterfly-3.pgm 23
butterfly-4.pgm 25
butterfly-5.pgm 20
butterfly-6.pgm 23
butterfly-7.pgm 25
butterfly-8.pgm 27
butterfly-9.pgm 37
camel-10.pgm 23
camel-11.pgm 22
camel-12.pgm 22
camel-13.pgm 18
camel-14.pgm 18
camel-1.pgm 22
camel-20.pgm 21
camel-2.pgm 20
camel-3.pgm 18
camel-4.pgm 27
camel-5.pgm 20
camel-6.pgm 17
camel-7.pgm 22
camel-8.pgm 24
camel-9.pgm 27
car-01.pgm 21
car-02.pgm 14
car-03.pgm 16
car-04.pgm 20
car-05.pgm 13
car-06.pgm 16
car-07.pgm 20
car-08.pgm 19
car-09.pgm 21
car-10.pgm 23
car-11.pgm 22
car-12.pgm 19
car-13.pgm 19
car-14.pgm 19
car-20.pgm 20
carriage-01.pgm 19
carriage-02.pgm 15
carriage-03.pgm 17
carriage-04.pgm 14
carriage-05.pgm 18
carriage-06.pgm 17
carriage-07.pgm 16
carriage-08.pgm 13
carriage-09.pgm 15
carriage-10.pgm 16
carriage-11.pgm 18
carriage-12.pgm 19
carriage-13.pgm 20
carriage-14.pgm 15
carriage-20.pgm 17
cattle-10.pgm 22
cattle-11.pgm 18
cattle-12.pgm 19
cattle-13.pgm 21
cattle-14.pgm 24
cattle-1.pgm 13
cattle-20.pgm 15
cattle-2.pgm 20
cattle-3.pgm 19
cattle-4.pgm 22
cattle-5.pgm 21
cattle-6.pgm 19
cattle-7.pgm 19
cattle-8.pgm 19
cattle-9.pgm 17
cellular_phone-10.pgm 19
cellular_phone-11.pgm 23
cellular_phone-12.pgm 17
cellular_phone-13.pgm 23
cellular_phone-14.pgm 16
cellular_phone-1.pgm 24
cellular_phone-20.pgm 21
cellular_phone-2.pgm 12
cellular_phone-3.pgm 16
cellular_phone-4.pgm 20
cellular_phone-5.pgm 20
cellular_phone-6.pgm 21
cellular_phone-7.pgm 19
cellular_phone-8.pgm 16
cellular_phone-9.pgm 21
chicken-10.pgm 13
chicken-11.pgm 13
chicken-12.pgm 17
chicken-13.pgm 14
chicken-14.pgm 13
chicken-1.pgm 23
chicken-20.pgm 22
chicken-2.pgm 22
chicken-3.pgm 21
chicken-4.pgm 20
chicken-5.pgm 20
chicken-6.pgm 13
chicken-7.pgm 13
chicken-8.pgm 14
chicken-9.pgm 15
children-10.pgm 17
children-11.pgm 16
children-12.pgm 17
children-13.pgm 19
children-14.pgm 17
children-1.pgm 17
children-20.pgm 19
children-2.pgm 17
children-3.pgm 16
children-4.pgm 17
children-5.pgm 17
children-6.pgm 18
children-7.pgm 17
children-8.pgm 16
children-9.pgm 17
chopper-01.pgm 17
chopper-02.pgm 13
chopper-03.pgm 16
chopper-04.pgm 11
chopper-05.pgm 16
chopper-06.pgm 14
chopper-07.pgm 16
chopper-08.pgm 16
chopper-09.pgm 17
chopper-10.pgm 12
chopper-11.pgm 20
chopper-12.pgm 16
chopper-13.pgm 11
chopper-14.pgm 17
chopper-20.pgm 20
classic-10.pgm 24
classic-11.pgm 24
classic-12.pgm 25
classic-13.pgm 24
classic-14.pgm 35
classic-1.pgm 22
classic-20.pgm 22
classic-2.pgm 19
classic-3.pgm 19
classic-4.pgm 28
classic-5.pgm 28
classic-6.pgm 21
classic-7.pgm 21
classic-8.pgm 21
classic-9.pgm 21
Comma-10.pgm 14
Comma-11.pgm 10
Comma-12.pgm 19
Comma-13.pgm 9
Comma-14.pgm 12
Comma-1.pgm 14
Comma-20.pgm 17
Comma-2.pgm 14
Comma-3.pgm 14
Comma-4.pgm 8
Comma-5.pgm 13
Comma-6.pgm 9
Comma-7.pgm 11
Comma-8.pgm 15
Comma-9.pgm 12
crown-10.pgm 17
crown-11.pgm 19
crown-12.pgm 12
crown-13.pgm 11
crown-14.pgm 20
crown-1.pgm 32
crown-20.pgm 16
crown-2.pgm 12
crown-3.pgm 19
crown-4.pgm 11
crown-5.pgm 12
crown-6.pgm 18
crown-7.pgm 15
crown-8.pgm 12
crown-9.pgm 11
cup-10.pgm 28
cup-11.pgm 26
cup-12.pgm 39
cup-13.pgm 37
cup-14.pgm 33
cup-1.pgm 30
cup-20.pgm 28
cup-2.pgm 40
cup-3.pgm 36
cup-4.pgm 38
cup-5.pgm 25
cup-6.pgm 40
cup-7.pgm 31
cup-8.pgm 28
cup-9.pgm 36
deer-10.pgm 19
deer-11.pgm 19
deer-12.pgm 15
deer-13.pgm 15
deer-14.pgm 11
deer-1.pgm 19
deer-20.pgm 20
deer-2.pgm 20
deer-3.pgm 20
deer-4.pgm 22
deer-5.pgm 19
deer-6.pgm 17
deer-7.pgm 15
deer-8.pgm 15
deer-9.pgm 15
device0-10.pgm 7
device0-11.pgm 7
device0-12.pgm 10
device0-13.pgm 10
device0-14.pgm 18
device0-1.pgm 15
device0-20.pgm 22
device0-2.pgm 9
device0-3.pgm 15
device0-4.pgm 17
device0-5.pgm 17
device0-6.pgm 22
device0-7.pgm 6
device0-8.pgm 24
device0-9.pgm 16
device1-10.pgm 9
device1-11.pgm 8
device1-12.pgm 8
device1-13.pgm 8
device1-14.pgm 10
device1-1.pgm 10
device1-20.pgm 9
device1-2.pgm 9
device1-3.pgm 11
device1-4.pgm 11
device1-5.pgm 8
device1-6.pgm 10
device1-7.pgm 13
device1-8.pgm 8
device1-9.pgm 8
device2-10.pgm 11
device2-11.pgm 7
device2-12.pgm 13
device2-13.pgm 12
device2-14.pgm 12
device2-1.pgm 14
device2-20.pgm 11
device2-2.pgm 10
device2-3.pgm 24
device2-4.pgm 11
device2-5.pgm 21
device2-6.pgm 19
device2-7.pgm 6
device2-8.pgm 16
device2-9.pgm 16
device3-10.pgm 52
device3-11.pgm 4
device3-12.pgm 4
device3-13.pgm 7
device3-14.pgm 36
device3-1.pgm 56
device3-20.pgm 4
device3-2.pgm 9
device3-3.pgm 55
device3-4.pgm 4
device3-5.pgm 7
device3-6.pgm 70
device3-7.pgm 38
device3-8.pgm 6
device3-9.pgm 6
device4-10.pgm 10
device4-11.pgm 4
device4-12.pgm 4
device4-13.pgm 5
device4-14.pgm 8
device4-1.pgm 7
device4-20.pgm 5
device4-2.pgm 6
device4-3.pgm 9
device4-4.pgm 6
device4-5.pgm 5
device4-6.pgm 6
device4-7.pgm 7
device4-8.pgm 7
device4-9.pgm 6
device5-10.pgm 8
device5-11.pgm 11
device5-12.pgm 8
device5-13.pgm 8
device5-14.pgm 8
device5-1.pgm 8
device5-20.pgm 8
device5-2.pgm 9
device5-3.pgm 8
device5-4.pgm 12
device5-5.pgm 8
device5-6.pgm 10
device5-7.pgm 8
device5-8.pgm 13
device5-9.pgm 13
device6-10.pgm 6
device6-11.pgm 6
device6-12.pgm 8
device6-13.pgm 11
device6-14.pgm 7
device6-1.pgm 8
device6-20.pgm 10
device6-2.pgm 10
device6-3.pgm 8
device6-4.pgm 8
device6-5.pgm 10
device6-6.pgm 10
device6-7.pgm 5
device6-8.pgm 6
device6-9.pgm 6
device7-10.pgm 13
device7-11.pgm 13
device7-12.pgm 16
device7-13.pgm 14
device7-14.pgm 13
device7-1.pgm 10
device7-20.pgm 10
device7-2.pgm 12
device7-3.pgm 10
device7-4.pgm 11
device7-5.pgm 10
device7-6.pgm 10
device7-7.pgm 11
device7-8.pgm 10
device7-9.pgm 13
device8-10.pgm 10
device8-11.pgm 9
device8-12.pgm 6
device8-13.pgm 9
device8-14.pgm 13
device8-1.pgm 7
device8-20.pgm 7
device8-2.pgm 7
device8-3.pgm 7
device8-4.pgm 6
device8-5.pgm 12
device8-6.pgm 14
device8-7.pgm 7
device8-8.pgm 8
device8-9.pgm 5
device9-10.pgm 110
device9-11.pgm 110
device9-12.pgm 104
device9-13.pgm 106
device9-14.pgm 106
device9-1.pgm 106
device9-20.pgm 111
device9-2.pgm 75
device9-3.pgm 39
device9-4.pgm 111
device9-5.pgm 111
device9-6.pgm 111
device9-7.pgm 108
device9-8.pgm 27
device9-9.pgm 110
dog-10.pgm 13
dog-11.pgm 19
dog-12.pgm 15
dog-13.pgm 15
dog-14.pgm 19
dog-1.pgm 13
dog-20.pgm 11
dog-2.pgm 17
dog-3.pgm 18
dog-4.pgm 16
dog-5.pgm 15
dog-6.pgm 22
dog-7.pgm 23
dog-8.pgm 16
dog-9.pgm 14
elephant-10.pgm 22
elephant-11.pgm 23
elephant-12.pgm 35
elephant-13.pgm 24
elephant-14.pgm 36
elephant-1.pgm 28
elephant-20.pgm 23
elephant-2.pgm 30
elephant-3.pgm 18
elephant-4.pgm 34
elephant-5.pgm 36
elephant-6.pgm 30
elephant-7.pgm 39
elephant-8.pgm 23
elephant-9.pgm 23
face-10.pgm 38
face-11.pgm 38
face-12.pgm 35
face-13.pgm 30
face-14.pgm 30
face-1.pgm 35
face-20.pgm 34
face-2.pgm 37
face-3.pgm 34
face-4.pgm 33
face-5.pgm 30
face-6.pgm 30
face-7.pgm 30
face-8.pgm 34
face-9.pgm 38
fish-10.pgm 13
fish-11.pgm 11
fish-12.pgm 7
fish-13.pgm 8
fish-14.pgm 23
fish-1.pgm 23
fish-20.pgm 20
fish-2.pgm 19
fish-3.pgm 16
fish-4.pgm 13
fish-5.pgm 20
fish-6.pgm 5
fish-7.pgm 16
fish-8.pgm 13
fish-9.pgm 22
flatfish-10.pgm 30
flatfish-11.pgm 32
flatfish-12.pgm 28
flatfish-13.pgm 28
flatfish-14.pgm 26
flatfish-1.pgm 27
flatfish-20.pgm 29
flatfish-2.pgm 18
flatfish-3.pgm 20
flatfish-4.pgm 26
flatfish-5.pgm 23
flatfish-6.pgm 19
flatfish-7.pgm 23
flatfish-8.pgm 19
flatfish-9.pgm 27
fly-10.pgm 14
fly-11.pgm 14
fly-12.pgm 13
fly-13.pgm 13
fly-14.pgm 11
fly-1.pgm 14
fly-20.pgm 14
fly-2.pgm 22
fly-3.pgm 22
fly-4.pgm 14
fly-5.pgm 14
fly-6.pgm 15
fly-7.pgm 15
fly-8.pgm 15
fly-9.pgm 15
fork-10.pgm 17
fork-11.pgm 19
fork-12.pgm 18
fork-13.pgm 25
fork-14.pgm 20
fork-1.pgm 16
fork-20.pgm 15
fork-2.pgm 20
fork-3.pgm 18
fork-4.pgm 21
fork-5.pgm 19
fork-6.pgm 23
fork-7.pgm 17
fork-8.pgm 17
fork-9.pgm 16
fountain-01.pgm 16
fountain-02.pgm 19
fountain-03.pgm 16
fountain-04.pgm 19
fountain-05.pgm 18
fountain-06.pgm 16
fountain-07.pgm 22
fountain-08.pgm 19
fountain-09.pgm 22
fountain-10.pgm 19
fountain-11.pgm 16
fountain-12.pgm 17
fountain-13.pgm 14
fountain-14.pgm 19
fountain-20.pgm 17
frog-10.pgm 24
frog-11.pgm 25
frog-12.pgm 21
frog-13.pgm 21
frog-14.pgm 33
frog-1.pgm 19
frog-20.pgm 22
frog-2.pgm 22
frog-3.pgm 22
frog-4.pgm 16
frog-5.pgm 16
frog-6.pgm 25
frog-7.pgm 25
frog-8.pgm 21
frog-9.pgm 21
Glas-10.pgm 6
Glas-11.pgm 4
Glas-12.pgm 4
Glas-13.pgm 4
Glas-14.pgm 4
Glas-1.pgm 4
Glas-20.pgm 4
Glas-2.pgm 4
Glas-3.pgm 4
Glas-4.pgm 4
Glas-5.pgm 4
Glas-6.pgm 4
Glas-7.pgm 4
Glas-8.pgm 4
Glas-9.pgm 4
guitar-10.pgm 25
guitar-11.pgm 26
guitar-12.pgm 21
guitar-13.pgm 28
guitar-14.pgm 17
guitar-1.pgm 32
guitar-20.pgm 27
guitar-2.pgm 19
guitar-3.pgm 35
guitar-4.pgm 22
guitar-5.pgm 24
guitar-6.pgm 35
guitar-7.pgm 31
guitar-8.pgm 23
guitar-9.pgm 22
hammer-10.pgm 8
hammer-11.pgm 8
hammer-12.pgm 8
hammer-13.pgm 8
hammer-14.pgm 8
hammer-1.pgm 19
hammer-20.pgm 13
hammer-2.pgm 13
hammer-3.pgm 13
hammer-4.pgm 7
hammer-5.pgm 7
hammer-6.pgm 7
hammer-7.pgm 7
hammer-8.pgm 8
hammer-9.pgm 8
hat-10.pgm 32
hat-11.pgm 13
hat-12.pgm 19
hat-13.pgm 23
hat-14.pgm 28
hat-1.pgm 20
hat-20.pgm 29
hat-2.pgm 21
hat-3.pgm 39
hat-4.pgm 7
hat-5.pgm 11
hat-6.pgm 25
hat-7.pgm 14
hat-8.pgm 28
hat-9.pgm 37
HCircle-10.pgm 28
HCircle-11.pgm 24
HCircle-12.pgm 26
HCircle-13.pgm 36
HCircle-14.pgm 30
HCircle-1.pgm 32
HCircle-20.pgm 35
HCircle-2.pgm 32
HCircle-3.pgm 37
HCircle-4.pgm 25
HCircle-5.pgm 33
HCircle-6.pgm 24
HCircle-7.pgm 28
HCircle-8.pgm 27
HCircle-9.pgm 20
Heart-10.pgm 56
Heart-11.pgm 53
Heart-12.pgm 47
Heart-13.pgm 62
Heart-14.pgm 54
Heart-1.pgm 61
Heart-20.pgm 46
Heart-2.pgm 64
Heart-3.pgm 61
Heart-4.pgm 61
Heart-5.pgm 63
Heart-6.pgm 61
Heart-7.pgm 61
Heart-8.pgm 52
Heart-9.pgm 50
horse-10.pgm 24
horse-11.pgm 19
horse-12.pgm 20
horse-13.pgm 14
horse-14.pgm 25
horse-1.pgm 24
horse-20.pgm 18
horse-2.pgm 25
horse-3.pgm 14
horse-4.pgm 14
horse-5.pgm 16
horse-6.pgm 19
horse-7.pgm 9
horse-8.pgm 15
horse-9.pgm 23
horseshoe-10.pgm 22
horseshoe-11.pgm 23
horseshoe-12.pgm 24
horseshoe-13.pgm 34
horseshoe-14.pgm 34
horseshoe-1.pgm 35
horseshoe-20.pgm 34
horseshoe-2.pgm 33
horseshoe-3.pgm 39
horseshoe-4.pgm 34
horseshoe-5.pgm 33
horseshoe-6.pgm 28
horseshoe-7.pgm 23
horseshoe-8.pgm 20
horseshoe-9.pgm 30
jar-10.pgm 42
jar-11.pgm 42
jar-12.pgm 45
jar-13.pgm 45
jar-14.pgm 45
jar-1.pgm 35
jar-20.pgm 35
jar-2.pgm 35
jar-3.pgm 35
jar-4.pgm 34
jar-5.pgm 34
jar-6.pgm 34
jar-7.pgm 34
jar-8.pgm 42
jar-9.pgm 42
key-10.pgm 23
key-11.pgm 19
key-12.pgm 38
key-13.pgm 26
key-14.pgm 29
key-1.pgm 20
key-20.pgm 24
key-2.pgm 26
key-3.pgm 25
key-4.pgm 27
key-5.pgm 31
key-6.pgm 24
key-7.pgm 24
key-8.pgm 22
key-9.pgm 33
lizzard-10.pgm 32
lizzard-11.pgm 23
lizzard-12.pgm 23
lizzard-13.pgm 25
lizzard-14.pgm 26
lizzard-1.pgm 26
lizzard-20.pgm 26
lizzard-2.pgm 27
lizzard-3.pgm 27
lizzard-4.pgm 27
lizzard-5.pgm 24
lizzard-6.pgm 27
lizzard-7.pgm 27
lizzard-8.pgm 25
lizzard-9.pgm 20
lmfish-10.pgm 18
lmfish-11.pgm 24
lmfish-12.pgm 25
lmfish-13.pgm 23
lmfish-14.pgm 21
lmfish-1.pgm 32
lmfish-20.pgm 20
lmfish-2.pgm 29
lmfish-3.pgm 16
lmfish-4.pgm 20
lmfish-5.pgm 27
lmfish-6.pgm 19
lmfish-7.pgm 24
lmfish-8.pgm 20
lmfish-9.pgm 18
Misk-10.pgm 44
Misk-11.pgm 30
Misk-12.pgm 31
Misk-13.pgm 33
Misk-14.pgm 40
Misk-1.pgm 38
Misk-20.pgm 47
Misk-2.pgm 33
Misk-3.pgm 38
Misk-4.pgm 34
Misk-5.pgm 32
Misk-6.pgm 34
Misk-7.pgm 41
Misk-8.pgm 38
Misk-9.pgm 37
octopus-10.pgm 29
octopus-11.pgm 32
octopus-12.pgm 30
octopus-13.pgm 30
octopus-14.pgm 21
octopus-1.pgm 34
octopus-20.pgm 30
octopus-2.pgm 39
octopus-3.pgm 42
octopus-4.pgm 26
octopus-5.pgm 24
octopus-6.pgm 32
octopus-7.pgm 23
octopus-8.pgm 27
octopus-9.pgm 28
pencil-10.pgm 18
pencil-11.pgm 16
pencil-12.pgm 23
pencil-13.pgm 18
pencil-14.pgm 19
pencil-1.pgm 27
pencil-20.pgm 15
pencil-2.pgm 11
pencil-3.pgm 22
pencil-4.pgm 15
pencil-5.pgm 22
pencil-6.pgm 21
pencil-7.pgm 18
pencil-8.pgm 16
pencil-9.pgm 14
personal_car-10.pgm 23
personal_car-11.pgm 32
personal_car-12.pgm 24
personal_car-13.pgm 20
personal_car-14.pgm 27
personal_car-1.pgm 30
personal_car-20.pgm 26
personal_car-2.pgm 32
personal_car-3.pgm 35
personal_car-4.pgm 25
personal_car-5.pgm 24
personal_car-6.pgm 24
personal_car-7.pgm 25
personal_car-8.pgm 24
personal_car-9.pgm 27
pocket-10.pgm 28
pocket-11.pgm 69
pocket-12.pgm 31
pocket-13.pgm 36
pocket-14.pgm 38
pocket-1.pgm 38
pocket-20.pgm 61
pocket-2.pgm 24
pocket-3.pgm 21
pocket-4.pgm 24
pocket-5.pgm 43
pocket-6.pgm 52
pocket-7.pgm 26
pocket-8.pgm 38
pocket-9.pgm 24
rat-01.pgm 11
rat-02.pgm 17
rat-03.pgm 16
rat-04.pgm 15
rat-05.pgm 14
rat-06.pgm 17
rat-07.pgm 14
rat-08.pgm 14
rat-09.pgm 4
rat-10.pgm 12
rat-11.pgm 12
rat-12.pgm 13
rat-13.pgm 15
rat-14.pgm 14
rat-20.pgm 17
ray-10.pgm 19
ray-11.pgm 18
ray-12.pgm 17
ray-13.pgm 19
ray-14.pgm 25
ray-1.pgm 22
ray-20.pgm 22
ray-2.pgm 27
ray-3.pgm 24
ray-4.pgm 24
ray-5.pgm 21
ray-6.pgm 29
ray-7.pgm 26
ray-8.pgm 27
ray-9.pgm 21
sea_snake-10.pgm 17
sea_snake-11.pgm 22
sea_snake-12.pgm 24
sea_snake-13.pgm 24
sea_snake-14.pgm 29
sea_snake-1.pgm 30
sea_snake-20.pgm 23
sea_snake-2.pgm 28
sea_snake-3.pgm 32
sea_snake-4.pgm 30
sea_snake-5.pgm 28
sea_snake-6.pgm 22
sea_snake-7.pgm 23
sea_snake-8.pgm 31
sea_snake-9.pgm 19
shoe-10.pgm 34
shoe-11.pgm 41
shoe-12.pgm 37
shoe-13.pgm 34
shoe-14.pgm 45
shoe-1.pgm 47
shoe-20.pgm 48
shoe-2.pgm 44
shoe-3.pgm 43
shoe-4.pgm 42
shoe-5.pgm 42
shoe-6.pgm 38
shoe-7.pgm 36
shoe-8.pgm 44
shoe-9.pgm 36
spoon-10.pgm 20
spoon-11.pgm 20
spoon-12.pgm 30
spoon-13.pgm 30
spoon-14.pgm 30
spoon-1.pgm 18
spoon-20.pgm 18
spoon-2.pgm 18
spoon-3.pgm 18
spoon-4.pgm 23
spoon-5.pgm 23
spoon-6.pgm 23
spoon-7.pgm 23
spoon-8.pgm 20
spoon-9.pgm 20
spring-10.pgm 42
spring-11.pgm 30
spring-12.pgm 42
spring-13.pgm 31
spring-14.pgm 40
spring-1.pgm 43
spring-20.pgm 28
spring-2.pgm 35
spring-3.pgm 26
spring-4.pgm 37
spring-5.pgm 43
spring-6.pgm 43
spring-7.pgm 37
spring-8.pgm 42
spring-9.pgm 42
stef-01.pgm 11
stef-02.pgm 13
stef-03.pgm 9
stef-04.pgm 11
stef-05.pgm 14
stef-06.pgm 13
stef-07.pgm 10
stef-08.pgm 11
stef-09.pgm 10
stef-10.pgm 12
stef-11.pgm 10
stef-12.pgm 8
stef-13.pgm 10
stef-14.pgm 14
stef-20.pgm 12
teddy-01.pgm 22
teddy-02.pgm 18
teddy-03.pgm 26
teddy-04.pgm 27
teddy-05.pgm 22
teddy-06.pgm 21
teddy-07.pgm 19
teddy-08.pgm 27
teddy-09.pgm 16
teddy-10.pgm 21
teddy-11.pgm 20
teddy-12.pgm 26
teddy-13.pgm 23
teddy-14.pgm 20
teddy-20.pgm 22
tree-10.pgm 13
tree-11.pgm 11
tree-12.pgm 12
tree-13.pgm 13
tree-14.pgm 13
tree-1.pgm 10
tree-20.pgm 10
tree-2.pgm 11
tree-3.pgm 11
tree-4.pgm 13
tree-5.pgm 14
tree-6.pgm 14
tree-7.pgm 10
tree-8.pgm 18
tree-9.pgm 21
truck-01.pgm 14
truck-02.pgm 13
truck-03.pgm 12
truck-04.pgm 15
truck-05.pgm 12
truck-06.pgm 13
truck-07.pgm 13
truck-08.pgm 14
truck-09.pgm 13
truck-10.pgm 13
truck-11.pgm 15
truck-12.pgm 13
truck-13.pgm 13
truck-14.pgm 13
truck-20.pgm 12
turtle-10.pgm 15
turtle-11.pgm 19
turtle-12.pgm 16
turtle-13.pgm 18
turtle-14.pgm 27
turtle-1.pgm 19
turtle-20.pgm 15
turtle-2.pgm 18
turtle-3.pgm 20
turtle-4.pgm 24
turtle-5.pgm 19
turtle-6.pgm 13
turtle-7.pgm 20
turtle-8.pgm 21
turtle-9.pgm 24
watch-10.pgm 11
watch-11.pgm 9
watch-12.pgm 17
watch-13.pgm 14
watch-14.pgm 25
watch-1.pgm 13
watch-20.pgm 22
watch-2.pgm 22
watch-3.pgm 12
watch-4.pgm 14
watch-5.pgm 20
watch-6.pgm 17
watch-7.pgm 20
watch-8.pgm 23
watch-9.pgm 11
